Account_ID,Customer_ID,Account_Type,Branch,Open_Date,Balance,Status,Year,Month_Number,Month_Name,Quarter
400304,333069,Premium,Delhi,2018-12-07 10:16:23,9029.8,Active,2018,12,December,4
400305,326777,Premium,Delhi,2018-12-20 17:22:33,29638.21,Active,2018,12,December,4
400306,303501,Savings,Delhi,2023-02-03 13:34:13,38412.58,Active,2023,2,February,1
400307,330859,Savings,Chennai,2021-11-26 14:29:11,12641.54,Active,2021,11,November,4
400308,317377,Premium,Mumbai,2023-06-21 14:59:12,11572.17,Active,2023,6,June,2
400309,336796,Current,Mumbai,2021-07-27 06:41:11,11955.24,Active,2021,7,July,3
400310,307127,Current,Kolkata,2021-07-03 22:37:32,7587.04,Active,2021,7,July,3
400311,330824,Premium,Kolkata,2024-01-21 22:44:14,27454.12,Active,2024,1,January,1
400312,331655,Savings,Delhi,2021-10-30 19:47:48,8913.08,Active,2021,10,October,4
400313,337284,Premium,Delhi,2024-05-23 09:08:49,19144.75,Active,2024,5,May,2
400314,311045,Current,Chennai,2022-10-18 10:48:27,2497.45,Closed,2022,10,October,4
400315,305900,Current,Delhi,2019-02-03 01:56:36,1678.34,Dormant,2019,2,February,1
400316,327692,Current,Bengaluru,2019-04-01 07:35:06,7573.93,Active,2019,4,April,2
400317,312684,Savings,Delhi,2018-09-25 19:18:19,2698.54,Active,2018,9,September,3
400318,320284,Salary,Bengaluru,2022-06-06 03:29:44,4386.18,Active,2022,6,June,2
400319,325572,Savings,Mumbai,2023-09-23 20:59:06,14764.79,Dormant,2023,9,September,3
400320,313656,Premium,Mumbai,2023-04-16 12:58:29,9116.95,Active,2023,4,April,2
400321,321277,Premium,Bengaluru,2018-07-01 14:24:25,39717.66,Active,2018,7,July,3
400322,336473,Premium,Mumbai,2023-02-26 02:33:11,52385.27,Active,2023,2,February,1
400323,331023,Savings,Mumbai,2024-07-21 08:43:31,11266.15,Active,2024,7,July,3
400324,326314,Premium,Delhi,2024-06-05 08:20:19,17948.02,Active,2024,6,June,2
400325,318005,Savings,Chennai,2023-08-30 07:06:39,25042.77,Active,2023,8,August,3
400326,330352,Premium,Mumbai,2018-12-06 07:01:38,14788.86,Active,2018,12,December,4
400327,300053,Savings,Mumbai,2018-03-10 20:10:31,14102.1,Active,2018,3,March,1
400328,314260,Salary,Delhi,2023-02-02 17:03:19,9560.38,Active,2023,2,February,1
400329,317405,Current,Mumbai,2018-09-04 22:03:01,6107.87,Active,2018,9,September,3
400330,320732,Current,Chennai,2022-09-13 10:18:00,1795.26,Active,2022,9,September,3
400331,336811,Current,Bengaluru,2018-12-10 01:12:15,5380.15,Active,2018,12,December,4
400332,305343,Current,Chennai,2024-06-18 03:15:36,4435.5,Active,2024,6,June,2
400333,317180,Premium,Chennai,2023-01-16 16:02:10,2358.87,Active,2023,1,January,1
400334,318667,Salary,Bengaluru,2022-11-13 13:41:49,2994.5,Active,2022,11,November,4
400335,314293,Salary,Delhi,2021-03-05 13:01:28,15485.32,Active,2021,3,March,1
400336,330946,Current,Delhi,2021-08-21 23:24:28,4978.08,Active,2021,8,August,3
400337,307615,Current,Mumbai,2020-10-16 05:12:29,857.38,Active,2020,10,October,4
400338,306527,Savings,Chennai,2022-04-22 22:18:18,10006.01,Active,2022,4,April,2
400339,334119,Current,Kolkata,2022-05-30 14:25:24,31060.32,Active,2022,5,May,2
400340,302818,Current,Mumbai,2019-09-25 09:00:18,5688.33,Active,2019,9,September,3
400341,300907,Premium,Chennai,2018-11-11 11:49:28,4045.36,Active,2018,11,November,4
400342,300398,Premium,Mumbai,2020-02-02 08:29:22,10883.14,Active,2020,2,February,1
400343,337595,Current,Chennai,2020-12-09 22:55:26,9676.77,Active,2020,12,December,4
400344,334297,Savings,Kolkata,2022-12-05 23:03:06,16387.48,Active,2022,12,December,4
400345,325840,Salary,Kolkata,2021-12-12 17:07:38,3871.73,Active,2021,12,December,4
400346,304367,Salary,Mumbai,2019-06-21 10:57:25,7431.93,Dormant,2019,6,June,2
400347,316832,Savings,Mumbai,2019-09-09 22:29:01,24338.23,Active,2019,9,September,3
400348,304525,Current,Mumbai,2023-03-18 12:48:57,16901.23,Active,2023,3,March,1
400349,322263,Savings,Kolkata,2018-08-19 10:08:23,790.22,Dormant,2018,8,August,3
400350,324873,Premium,Mumbai,2023-10-02 21:23:39,8579.8,Active,2023,10,October,4
400351,313071,Salary,Chennai,2021-04-11 02:32:24,2949.65,Active,2021,4,April,2
400352,335196,Current,Chennai,2020-08-10 22:16:50,30458.77,Active,2020,8,August,3
400353,311643,Current,Chennai,2024-12-04 12:13:21,14925.13,Active,2024,12,December,4
400354,305465,Current,Delhi,2018-11-02 12:13:15,25329.55,Active,2018,11,November,4
400355,338402,Salary,Bengaluru,2019-09-01 11:01:56,4013.08,Active,2019,9,September,3
400356,328483,Premium,Chennai,2024-02-25 10:59:04,12026.36,Active,2024,2,February,1
400357,316731,Current,Chennai,2018-08-26 22:25:50,1957.13,Active,2018,8,August,3
400358,313594,Savings,Delhi,2022-06-08 09:09:58,4016.39,Active,2022,6,June,2
400359,327888,Salary,Delhi,2019-06-28 00:22:00,81003.41,Active,2019,6,June,2
400360,324673,Savings,Mumbai,2024-02-18 09:31:36,3197.33,Closed,2024,2,February,1
400361,323690,Premium,Mumbai,2022-07-28 03:38:03,23630.43,Dormant,2022,7,July,3
400362,326855,Premium,Kolkata,2021-07-18 06:32:03,39720.13,Active,2021,7,July,3
400363,303646,Premium,Bengaluru,2018-01-08 07:17:56,23120.3,Active,2018,1,January,1
400364,307317,Current,Bengaluru,2021-05-20 11:25:40,8916.88,Active,2021,5,May,2
400365,308369,Savings,Mumbai,2023-01-22 23:14:58,6958.33,Closed,2023,1,January,1
400366,316653,Current,Kolkata,2023-08-29 02:39:12,5762.3,Active,2023,8,August,3
400367,302638,Premium,Chennai,2020-02-02 19:04:26,6195.14,Active,2020,2,February,1
400368,302575,Salary,Kolkata,2023-09-27 19:51:11,40012.54,Active,2023,9,September,3
400369,332355,Savings,Delhi,2019-07-06 19:53:31,4231.97,Active,2019,7,July,3
400370,325071,Premium,Chennai,2019-08-16 00:30:50,4876.67,Active,2019,8,August,3
400371,326752,Savings,Mumbai,2022-07-14 04:30:33,10789.55,Active,2022,7,July,3
400372,334231,Current,Delhi,2018-04-07 15:28:28,2666.86,Active,2018,4,April,2
400373,305896,Premium,Delhi,2022-08-09 13:41:56,13801.33,Active,2022,8,August,3
400374,308621,Current,Bengaluru,2018-05-30 16:29:07,15898.49,Active,2018,5,May,2
400375,302333,Savings,Kolkata,2019-02-01 09:01:15,1535.86,Active,2019,2,February,1
400376,309694,Premium,Kolkata,2020-06-06 18:49:36,5712.4,Active,2020,6,June,2
400377,301005,Premium,Mumbai,2018-02-07 22:14:41,6595.39,Active,2018,2,February,1
400378,315272,Current,Chennai,2019-08-07 14:00:19,3704.49,Active,2019,8,August,3
400379,302872,Savings,Kolkata,2018-12-21 18:00:46,21539.86,Dormant,2018,12,December,4
400380,309373,Salary,Bengaluru,2020-06-30 17:49:58,13329.47,Dormant,2020,6,June,2
400381,309105,Salary,Bengaluru,2018-02-19 13:16:30,13780.24,Active,2018,2,February,1
400382,310008,Salary,Chennai,2022-10-22 23:05:07,9016.13,Active,2022,10,October,4
400383,328958,Savings,Kolkata,2022-08-09 04:13:50,42719.66,Active,2022,8,August,3
400384,325203,Salary,Delhi,2024-08-17 23:52:35,14930.21,Active,2024,8,August,3
400385,339052,Salary,Delhi,2022-03-26 10:48:53,4006.77,Active,2022,3,March,1
400386,335807,Premium,Bengaluru,2024-01-22 15:38:55,34032.21,Active,2024,1,January,1
400387,322473,Salary,Mumbai,2019-10-06 14:04:46,6928.71,Active,2019,10,October,4
400388,316519,Current,Delhi,2021-08-21 01:51:18,10139.01,Active,2021,8,August,3
400389,331438,Premium,Kolkata,2021-10-29 07:15:28,5038.66,Active,2021,10,October,4
400390,336800,Salary,Chennai,2019-08-01 18:05:43,1830.52,Active,2019,8,August,3
400391,307448,Premium,Delhi,2021-10-27 03:40:17,2292.39,Active,2021,10,October,4
400392,328987,Current,Bengaluru,2020-05-26 21:15:48,36657.49,Active,2020,5,May,2
400393,335508,Savings,Kolkata,2022-06-20 16:36:59,5448.53,Active,2022,6,June,2
400394,302909,Current,Mumbai,2021-01-09 15:49:48,6963.71,Closed,2021,1,January,1
400395,301061,Current,Mumbai,2019-12-18 22:02:37,17674.04,Active,2019,12,December,4
400396,307081,Salary,Kolkata,2024-03-10 08:23:51,3637.78,Dormant,2024,3,March,1
400397,339781,Salary,Delhi,2022-11-01 17:59:31,28973.82,Active,2022,11,November,4
400398,301448,Savings,Delhi,2022-05-30 06:56:52,7498.7,Active,2022,5,May,2
400399,302296,Current,Chennai,2024-05-06 12:00:19,4517.32,Closed,2024,5,May,2
400400,304400,Premium,Mumbai,2021-08-11 20:06:43,15448.5,Active,2021,8,August,3
400401,326809,Premium,Chennai,2024-06-04 05:21:12,12111.05,Active,2024,6,June,2
400402,304236,Savings,Kolkata,2019-09-23 04:23:44,1789.15,Active,2019,9,September,3
400403,311504,Savings,Mumbai,2021-04-12 01:17:17,9436.11,Active,2021,4,April,2
400404,338038,Salary,Bengaluru,2019-12-08 12:10:39,86249.08,Active,2019,12,December,4
400405,335026,Premium,Delhi,2024-04-06 11:42:36,18397.25,Active,2024,4,April,2
400406,310549,Premium,Delhi,2020-03-05 18:26:59,37681.44,Active,2020,3,March,1
400407,304405,Salary,Delhi,2023-07-16 05:17:32,7475.51,Active,2023,7,July,3
400408,330740,Current,Bengaluru,2018-12-16 05:47:47,25811.86,Dormant,2018,12,December,4
400409,339123,Premium,Delhi,2019-03-14 20:57:57,116099.27,Active,2019,3,March,1
400410,333093,Savings,Kolkata,2018-06-22 16:18:13,2754.58,Active,2018,6,June,2
400411,331033,Salary,Delhi,2019-02-13 04:47:45,2523.87,Dormant,2019,2,February,1
400412,308225,Savings,Bengaluru,2024-05-25 05:55:58,17236.2,Active,2024,5,May,2
400413,334510,Savings,Mumbai,2019-09-03 01:17:12,20599.34,Dormant,2019,9,September,3
400414,328800,Current,Mumbai,2020-01-26 20:21:31,8686.09,Dormant,2020,1,January,1
400415,333117,Current,Chennai,2021-08-18 20:07:20,3252.12,Active,2021,8,August,3
400416,322153,Savings,Delhi,2023-09-04 05:39:32,2903.21,Active,2023,9,September,3
400417,318950,Savings,Mumbai,2019-06-22 01:51:52,3298.18,Active,2019,6,June,2
400418,325965,Premium,Delhi,2020-06-09 02:22:18,17716.68,Active,2020,6,June,2
400419,304866,Premium,Kolkata,2021-04-23 01:59:12,6893.29,Active,2021,4,April,2
400420,337892,Salary,Delhi,2020-12-21 08:47:11,6950.51,Active,2020,12,December,4
400421,335495,Current,Kolkata,2023-01-18 21:26:46,12063.03,Active,2023,1,January,1
400422,312150,Current,Chennai,2022-09-10 10:11:21,6569.1,Active,2022,9,September,3
400423,300142,Salary,Chennai,2018-07-23 09:21:10,6268.94,Active,2018,7,July,3
400424,321615,Salary,Chennai,2020-06-26 22:54:35,7439.96,Active,2020,6,June,2
400425,301890,Savings,Delhi,2024-06-25 09:08:46,14607.48,Active,2024,6,June,2
400426,318601,Premium,Mumbai,2020-11-11 09:14:07,29195.95,Dormant,2020,11,November,4
400427,324340,Savings,Bengaluru,2018-05-22 21:25:44,11109.04,Dormant,2018,5,May,2
400428,325646,Savings,Mumbai,2020-01-30 11:30:32,6468.5,Dormant,2020,1,January,1
400429,335243,Salary,Bengaluru,2019-03-15 21:33:11,48774.99,Active,2019,3,March,1
400430,332975,Savings,Bengaluru,2019-12-20 01:09:52,13594.87,Active,2019,12,December,4
400431,309345,Current,Kolkata,2020-02-23 06:08:00,8029.67,Active,2020,2,February,1
400432,314650,Current,Delhi,2023-03-06 00:55:31,3758.83,Closed,2023,3,March,1
400433,304888,Savings,Bengaluru,2023-05-19 20:40:46,913.22,Active,2023,5,May,2
400434,305999,Premium,Delhi,2020-01-30 19:58:33,49620.79,Active,2020,1,January,1
400435,309790,Premium,Chennai,2020-06-02 19:24:45,31355.18,Active,2020,6,June,2
400436,338279,Premium,Chennai,2019-07-02 16:34:00,8921.06,Active,2019,7,July,3
400437,338500,Salary,Kolkata,2020-04-26 17:54:20,20729.69,Active,2020,4,April,2
400438,331365,Premium,Delhi,2020-09-20 08:12:01,22517.05,Active,2020,9,September,3
400439,334683,Salary,Delhi,2020-08-28 23:47:32,10774.49,Dormant,2020,8,August,3
400440,312922,Savings,Mumbai,2019-04-02 16:50:37,2003.05,Active,2019,4,April,2
400441,312299,Current,Delhi,2021-02-20 21:07:36,3268.39,Active,2021,2,February,1
400442,302502,Premium,Mumbai,2020-10-31 04:57:52,11968.67,Active,2020,10,October,4
400443,335568,Current,Chennai,2023-01-25 11:50:47,13737.71,Active,2023,1,January,1
400444,324596,Savings,Bengaluru,2021-10-28 12:22:33,4140.38,Active,2021,10,October,4
400445,308253,Current,Bengaluru,2019-08-20 06:09:22,4498.53,Active,2019,8,August,3
400446,318946,Premium,Bengaluru,2021-06-21 14:34:22,8711.38,Active,2021,6,June,2
400447,310655,Current,Delhi,2021-05-21 14:13:58,8878.1,Active,2021,5,May,2
400448,330572,Savings,Kolkata,2021-09-25 19:25:31,9351.29,Active,2021,9,September,3
400449,315774,Salary,Chennai,2023-10-19 15:39:19,18350.61,Active,2023,10,October,4
400450,332344,Current,Delhi,2019-05-31 23:58:10,9982.42,Active,2019,5,May,2
400451,327541,Current,Delhi,2021-05-12 20:48:11,22745.27,Active,2021,5,May,2
400452,319629,Savings,Kolkata,2022-11-11 00:52:52,1466.95,Active,2022,11,November,4
400453,312778,Premium,Bengaluru,2019-07-10 01:57:48,16924.59,Active,2019,7,July,3
400454,303558,Salary,Bengaluru,2020-06-27 03:23:02,5628.09,Active,2020,6,June,2
400455,330267,Premium,Kolkata,2018-04-25 11:40:24,10049.14,Active,2018,4,April,2
400456,312408,Premium,Delhi,2024-02-05 11:07:03,1423.94,Active,2024,2,February,1
400457,305288,Savings,Chennai,2018-01-28 07:48:22,8762.01,Active,2018,1,January,1
400458,302698,Savings,Bengaluru,2021-03-21 09:30:45,11559.55,Active,2021,3,March,1
400459,319779,Premium,Delhi,2021-05-08 23:50:33,1538.56,Active,2021,5,May,2
400460,311311,Salary,Chennai,2020-05-01 08:01:15,6909.34,Active,2020,5,May,2
400461,319348,Current,Chennai,2024-11-03 08:56:44,6073.76,Active,2024,11,November,4
400462,332134,Salary,Bengaluru,2020-01-26 21:29:22,6991.95,Active,2020,1,January,1
400463,330729,Current,Bengaluru,2024-07-28 06:05:20,21520.02,Active,2024,7,July,3
400464,310475,Current,Delhi,2021-03-13 01:33:58,49328.97,Active,2021,3,March,1
400465,300277,Savings,Bengaluru,2022-12-16 08:46:40,2727.63,Active,2022,12,December,4
400466,333664,Current,Bengaluru,2024-11-19 04:08:06,7515.93,Active,2024,11,November,4
400467,304477,Current,Mumbai,2022-10-25 13:00:24,10558.06,Active,2022,10,October,4
400468,313593,Current,Kolkata,2022-09-22 02:17:48,14446.76,Active,2022,9,September,3
400469,324582,Savings,Chennai,2018-12-07 22:46:26,1609.56,Active,2018,12,December,4
400470,311206,Current,Chennai,2024-02-09 11:12:32,44522.47,Active,2024,2,February,1
400471,330532,Current,Delhi,2020-06-12 23:12:31,20443.07,Active,2020,6,June,2
400472,312218,Salary,Delhi,2022-04-14 18:38:11,5483.26,Active,2022,4,April,2
400473,328728,Savings,Mumbai,2023-03-18 14:20:38,8561.77,Active,2023,3,March,1
400474,300273,Current,Kolkata,2018-04-22 02:38:07,18606.85,Active,2018,4,April,2
400475,301387,Salary,Bengaluru,2023-01-05 00:26:35,29763.3,Active,2023,1,January,1
400476,307595,Savings,Bengaluru,2020-09-17 07:06:41,10092.02,Active,2020,9,September,3
400477,316769,Current,Kolkata,2022-04-10 06:34:15,17034.21,Active,2022,4,April,2
400478,313098,Current,Delhi,2023-02-26 12:48:55,38065.73,Active,2023,2,February,1
400479,306328,Premium,Delhi,2019-03-06 01:45:27,13686.11,Active,2019,3,March,1
400480,332116,Current,Mumbai,2022-09-19 20:15:14,22688.47,Active,2022,9,September,3
400481,305646,Savings,Chennai,2020-03-27 01:58:36,22942.17,Active,2020,3,March,1
400482,311413,Savings,Delhi,2022-01-07 20:25:36,5382.01,Active,2022,1,January,1
400483,339786,Current,Kolkata,2020-08-08 18:40:25,5674.98,Active,2020,8,August,3
400484,302318,Savings,Kolkata,2020-07-10 13:40:51,17437.82,Active,2020,7,July,3
400485,331712,Premium,Mumbai,2024-09-21 03:27:07,3744.65,Active,2024,9,September,3
400486,310178,Salary,Delhi,2020-08-14 02:05:24,8343.05,Active,2020,8,August,3
400487,325154,Salary,Bengaluru,2024-06-02 06:05:32,8546.29,Active,2024,6,June,2
400488,327254,Salary,Chennai,2022-06-30 19:38:15,1252.8,Active,2022,6,June,2
400489,305958,Salary,Kolkata,2021-07-19 09:27:50,17154.11,Dormant,2021,7,July,3
400490,327311,Premium,Kolkata,2021-08-14 14:40:12,27741.52,Active,2021,8,August,3
400491,301979,Savings,Chennai,2024-07-14 01:12:40,24510.37,Active,2024,7,July,3
400492,312737,Savings,Kolkata,2022-01-30 07:56:18,16863.78,Active,2022,1,January,1
400493,302755,Current,Kolkata,2020-06-01 11:09:25,11613.82,Active,2020,6,June,2
400494,330199,Current,Chennai,2019-01-27 05:08:16,4456.68,Active,2019,1,January,1
400495,315789,Premium,Chennai,2022-11-17 03:43:33,37751.22,Active,2022,11,November,4
400496,337191,Salary,Bengaluru,2022-06-24 14:14:08,38860.23,Active,2022,6,June,2
400497,338869,Premium,Bengaluru,2021-08-21 18:03:28,15351.27,Active,2021,8,August,3
400498,309978,Salary,Delhi,2022-04-02 08:53:59,14292.48,Active,2022,4,April,2
400499,307600,Current,Bengaluru,2023-10-23 01:36:31,119218.98,Active,2023,10,October,4
400500,312445,Current,Kolkata,2022-01-17 06:59:37,5677.91,Active,2022,1,January,1
400501,307459,Current,Delhi,2018-11-17 06:51:27,19494.8,Active,2018,11,November,4
400502,317173,Premium,Chennai,2024-08-02 11:56:52,5723.99,Active,2024,8,August,3
400503,323488,Savings,Kolkata,2021-12-21 07:33:21,30336.14,Active,2021,12,December,4
400504,335593,Salary,Kolkata,2022-01-14 07:37:23,26199.51,Active,2022,1,January,1
400505,331846,Salary,Bengaluru,2020-10-12 11:02:42,29750.87,Active,2020,10,October,4
400506,334423,Premium,Bengaluru,2022-10-26 23:13:19,19970.35,Active,2022,10,October,4
400507,315395,Premium,Kolkata,2018-05-26 01:28:30,1894.81,Active,2018,5,May,2
400508,329731,Current,Bengaluru,2021-06-17 03:21:47,31102.8,Active,2021,6,June,2
400509,309508,Current,Delhi,2019-01-31 04:39:30,19520.3,Active,2019,1,January,1
400510,337652,Current,Kolkata,2021-04-20 06:30:16,3975.58,Active,2021,4,April,2
400511,324564,Current,Bengaluru,2022-03-23 19:04:52,67243.68,Active,2022,3,March,1
400512,317011,Salary,Chennai,2023-10-06 01:33:21,1569.39,Closed,2023,10,October,4
400513,308182,Current,Delhi,2021-04-23 11:32:36,28755.41,Active,2021,4,April,2
400514,334221,Current,Bengaluru,2022-05-03 15:38:15,11266.22,Active,2022,5,May,2
400515,332463,Current,Mumbai,2018-10-28 07:55:27,3344.72,Active,2018,10,October,4
400516,312604,Premium,Mumbai,2024-06-22 02:45:09,1867.12,Dormant,2024,6,June,2
400517,308161,Salary,Bengaluru,2022-12-30 03:50:38,1461.48,Active,2022,12,December,4
400518,320625,Current,Mumbai,2023-12-11 19:03:18,9432.38,Active,2023,12,December,4
400519,300322,Savings,Delhi,2019-04-04 02:57:22,1599.51,Active,2019,4,April,2
400520,336571,Premium,Delhi,2022-09-10 04:58:57,45575.01,Active,2022,9,September,3
400521,304827,Premium,Delhi,2018-12-23 09:04:47,20059.89,Active,2018,12,December,4
400522,332084,Salary,Chennai,2018-09-20 23:40:09,34898.63,Dormant,2018,9,September,3
400523,327729,Salary,Delhi,2024-03-18 16:28:10,9984.02,Active,2024,3,March,1
400524,317340,Savings,Bengaluru,2018-07-30 11:53:31,3089.74,Active,2018,7,July,3
400525,339498,Savings,Bengaluru,2021-08-31 20:51:42,20560.24,Active,2021,8,August,3
400526,334980,Current,Chennai,2018-08-16 04:32:52,7600.03,Active,2018,8,August,3
400527,306669,Savings,Delhi,2021-05-19 07:57:43,13360.69,Active,2021,5,May,2
400528,313547,Salary,Delhi,2021-11-20 00:06:19,6032.72,Active,2021,11,November,4
400529,316186,Salary,Chennai,2024-09-29 01:06:56,43685.24,Dormant,2024,9,September,3
400530,304985,Premium,Mumbai,2020-06-13 07:11:29,32579.05,Active,2020,6,June,2
400531,313574,Salary,Chennai,2018-09-30 09:48:04,6667.71,Active,2018,9,September,3
400532,333483,Salary,Delhi,2022-02-23 21:55:45,13030.74,Active,2022,2,February,1
400533,339303,Savings,Delhi,2018-01-10 15:14:42,6812.99,Active,2018,1,January,1
400534,310260,Current,Mumbai,2020-12-08 04:29:31,14375.39,Active,2020,12,December,4
400535,336173,Salary,Bengaluru,2021-07-01 20:20:22,24581.13,Active,2021,7,July,3
400536,334787,Current,Kolkata,2023-04-27 08:55:53,59835.71,Active,2023,4,April,2
400537,310032,Salary,Kolkata,2020-08-04 17:29:40,19441.08,Closed,2020,8,August,3
400538,302118,Savings,Kolkata,2021-02-06 20:33:45,26116.61,Active,2021,2,February,1
400539,312091,Salary,Delhi,2020-04-08 20:20:50,20462.67,Active,2020,4,April,2
400540,308786,Salary,Delhi,2018-04-24 03:53:57,16854.56,Active,2018,4,April,2
400541,310170,Salary,Kolkata,2024-11-09 06:39:16,6358.38,Active,2024,11,November,4
400542,310432,Premium,Kolkata,2018-08-03 18:26:35,22647.18,Active,2018,8,August,3
400543,325429,Salary,Kolkata,2022-04-29 01:30:10,2978.04,Active,2022,4,April,2
400544,337599,Premium,Chennai,2021-12-01 22:46:41,30458.05,Active,2021,12,December,4
400545,312487,Premium,Mumbai,2018-07-02 14:58:38,24415.35,Active,2018,7,July,3
400546,339810,Premium,Mumbai,2024-07-09 04:34:38,4211.08,Active,2024,7,July,3
400547,302152,Current,Chennai,2021-09-23 07:07:10,8237.31,Active,2021,9,September,3
400548,319124,Current,Mumbai,2022-05-27 23:25:15,2554.37,Active,2022,5,May,2
400549,302247,Current,Delhi,2020-04-28 10:02:00,1959.25,Active,2020,4,April,2
400550,324162,Current,Chennai,2021-03-03 18:08:22,5947.59,Active,2021,3,March,1
400551,325864,Savings,Mumbai,2022-09-27 06:49:40,3847.0,Active,2022,9,September,3
400552,334627,Premium,Bengaluru,2022-01-14 11:40:47,3020.59,Closed,2022,1,January,1
