Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Interest_Rate,Tenure_Months,Status,Estimated_Interest
500433,303990,Business,2947285.66,8.84,36,Closed,781620.157032
500434,332815,Home,5752306.95,12.56,24,Active,1444979.5058400002
500435,335378,Business,5410060.99,20.38,48,Active,4410281.719048
500436,311447,Home,2352168.81,17.04,60,Rejected,2004047.82612
500437,321454,Home,4047649.51,15.22,84,Active,4312365.787954
500438,336270,Business,923659.68,17.33,120,Active,1600702.22544
500439,316301,Business,3343548.15,19.75,48,Active,2641403.0385000003
500440,304583,Business,5491952.55,14.09,12,Active,773816.114295
500441,328156,Business,5712661.75,9.82,12,Active,560983.3838500001
500442,338244,Business,1438213.19,12.27,180,Closed,2647031.3761949996
500443,303911,Auto,3680124.36,14.73,48,Closed,2168329.2729120003
500444,322783,Home,6906009.14,7.11,84,Active,3437120.7489779997
500445,338337,Home,4456141.25,8.55,84,Active,2667000.538125
500446,308936,Education,4173440.51,16.37,240,Closed,13663844.22974
500447,305375,Education,2141885.82,16.65,12,Closed,356623.98902999994
500448,334978,Auto,5597435.63,14.55,12,Active,814426.884165
500449,304514,Personal,632548.26,19.52,240,Active,2469468.40704
500450,321487,Education,5335427.13,16.79,60,Active,4479091.075635
500451,321453,Auto,3072363.15,8.81,12,Active,270675.19351500005
500452,308925,Education,1913756.53,21.75,240,Closed,8324840.905499999
500453,310119,Home,7757432.01,9.76,240,Defaulted,15142507.283519998
500454,339677,Auto,1026950.53,14.25,84,Closed,1024383.153675
500455,333393,Home,2527936.33,17.09,84,Active,3024170.231579
500456,332669,Auto,2626787.12,16.72,48,Active,1756795.2258559999
500457,334517,Education,6279114.48,10.08,24,Closed,1265869.4791680002
500458,310477,Business,6002502.37,15.8,12,Active,948395.3744600001
500459,328999,Education,3799552.31,12.97,36,Active,1478405.803821
500460,310448,Home,7998835.97,10.39,84,Active,5817553.400981
500461,306950,Personal,3296818.34,11.19,120,Active,3689139.72246
500462,310690,Home,7310568.48,19.59,48,Closed,5728561.4609280005
500463,338484,Auto,7080371.25,18.67,120,Closed,13219053.12375
500464,314548,Undefined,6922577.19,13.51,24,Rejected,1870480.3567380002
500465,329665,Education,4025515.46,17.19,48,Closed,2767944.4302960006
500466,314835,Personal,671236.15,10.2,120,Active,684660.873
500467,309010,Business,3012221.82,16.94,240,Closed,10205407.526160002
500468,308812,Personal,6326345.56,11.46,120,Active,7249992.011759999
500469,313333,Business,1921526.31,19.28,180,Active,5557054.08852
500470,310283,Auto,6243070.4,11.87,24,Closed,1482104.9129599999
500471,315265,Personal,4005291.125,16.37,120,Active,6556661.571625001
500472,321403,Home,7629247.77,11.35,240,Active,17318392.4379
500473,333244,Education,3733996.08,12.82,120,Active,4786982.974560001
500474,301262,Business,7516890.98,7.43,240,Rejected,11170099.99628
500475,315412,Education,6478081.03,20.6,24,Active,2668969.3843600005
500476,336596,Business,6109466.4,14.48,84,Rejected,6192555.143040001
500477,305459,Home,1863595.07,20.91,84,Active,2727744.103959
500478,317397,Education,1735481.72,20.88,24,Closed,724737.166272
500479,300321,Business,91312.47,15.71,36,Defaulted,43035.567111000004
500480,336345,Education,4628571.89,8.73,84,Active,2828520.2819789997
500481,321045,Home,4404725.24,14.51,24,Active,1278251.264648
500482,337036,Business,7999716.49,10.62,48,Active,3398279.5649519996
500483,323753,Personal,1271772.8,10.22,120,Defaulted,1299751.8016000001
500484,332442,Business,4005291.125,21.93,84,Active,6148522.405987499
500485,303706,Personal,1474027.12,7.21,60,Active,531386.77676
500486,325411,Personal,4243543.39,18.88,60,Closed,4005904.9601599993
500487,315938,Business,4225302.18,12.79,48,Rejected,2161664.5952879996
500488,302605,Personal,5134628.36,7.41,12,Defaulted,380475.961476
500489,337740,Auto,6414162.42,16.59,120,Active,10641095.454779997
500490,330593,Auto,7793209.77,20.76,36,Active,4853611.044756
500491,332773,Business,6117921.36,8.29,240,Active,10143513.61488
500492,320411,Home,3562203.14,21.9,120,Active,7801224.8766
500493,308748,Auto,840565.53,20.81,12,Active,174921.686793
500494,338601,Auto,3146946.71,12.38,84,Active,2727144.018886
500495,323174,Business,7858755.54,19.65,60,Active,7721227.318049999
500496,332061,Auto,1770739.39,15.0,120,Closed,2656109.0849999995
500497,331223,Auto,4612146.64,19.81,60,Active,4568331.24692
500498,334802,Personal,6444043.43,9.73,24,Active,1254010.851478
500499,335481,Personal,2304008.78,11.61,84,Active,1872467.935506
500500,309366,Home,5827406.7,8.24,240,Active,9603566.2416
500501,317331,Auto,6243114.77,18.7,24,Active,2334924.92398
500502,309493,Auto,283794.07,12.01,120,Active,340836.67806999997
500503,312528,Business,4327257.68,9.36,240,Active,8100626.376959998
500504,335436,Education,7546441.39,21.68,12,Active,1636068.493352
500505,322970,Home,1151673.21,9.73,48,Closed,448231.21333199996
500506,324099,Business,2307712.66,15.03,84,Rejected,2427944.4895860003
500507,311639,Education,6767682.71,20.87,240,Active,28248307.63154
500508,337302,Home,4465521.8,19.5,36,Active,2612330.253
500509,310605,Education,1543461.7,12.09,240,Active,3732090.3905999996
500510,318485,Home,1423645.29,11.14,12,Active,158594.085306
500511,316282,Education,2031156.96,19.09,240,Defaulted,7754957.273279998
500512,316156,Home,7350687.94,7.96,84,Active,4095803.3201680006
500513,300491,Personal,4460640.22,12.62,60,Closed,2814663.97882
500514,313331,Auto,3355342.06,15.11,180,Closed,7604882.778989999
500515,328850,Education,5834807.52,19.86,240,Active,23175855.46944
500516,328352,Personal,765991.64,20.0,180,Rejected,2297974.92
500517,320175,Auto,3378316.56,13.52,120,Rejected,4567483.989119999
500518,304966,Home,4183132.86,20.03,84,Closed,5865170.583006
500519,333947,Auto,997494.86,11.93,240,Active,2380022.73596
500520,326435,Business,1219330.82,14.12,120,Active,1721695.11784
500521,330514,Home,5544003.86,7.21,84,Active,2798058.7481420003
500522,311417,Education,1713820.84,9.19,60,Active,787500.6759799999
500523,331142,Education,4364007.87,10.15,60,Closed,2214733.9940250004
500524,338708,Personal,2440114.89,15.56,24,Closed,759363.7537680002
500525,318185,Auto,1798638.57,9.38,24,Closed,337424.595732
500526,319613,Home,2215968.46,10.17,240,Active,4507279.84764
500527,315660,Auto,7358444.1,12.51,36,Active,2761624.07073
500528,332544,Business,1457211.21,11.81,36,Active,516289.931703
500529,312834,Personal,5170691.38,18.27,36,Active,2834055.945378
500530,304845,Education,1007028.54,20.1,84,Closed,1416889.1557800001
500531,313924,Home,2121493.26,15.77,24,Active,669118.974204
500532,338070,Auto,600869.95,11.14,240,Active,1338738.2486
500533,331444,Business,1129897.96,7.29,120,Active,823695.6128400001
500534,317367,Personal,5753178.75,15.29,240,Active,17593220.6175
500535,312552,Home,1760404.65,10.15,24,Closed,357362.14395
500536,333764,Home,5837069.83,8.25,120,Rejected,4815582.609750001
500537,331517,Home,5087891.24,13.54,12,Active,688900.473896
500538,327858,Business,7939228.66,12.49,84,Active,6941267.617438001
500539,304338,Home,3451016.57,14.46,24,Defaulted,998033.992044
500540,337245,Personal,1539470.34,17.98,84,Active,1937577.3699240005
500541,309017,Business,4867455.25,9.69,36,Closed,1414969.241175
500542,321253,Auto,6824687.6,16.36,240,Active,22330377.8272
500543,301232,Education,5659555.79,17.0,60,Active,4810622.421500001
500544,322714,Home,7436819.0,19.78,84,Defaulted,10297019.5874
500545,303972,Home,5638042.76,14.74,36,Closed,2493142.508472
500546,308216,Business,5636717.61,20.0,60,Active,5636717.61
500547,313468,Auto,3316434.53,17.79,120,Active,5899937.02887
500548,334709,Personal,1116067.7,16.29,120,Rejected,1818074.2832999998
500549,311306,Business,7159903.73,15.82,12,Rejected,1132696.7700860002
500550,300971,Personal,7929854.84,7.14,180,Closed,8492874.53364
500551,320740,Business,2945014.65,15.06,180,Closed,6652788.09435
500552,325933,Business,2576983.46,13.58,60,Closed,1749771.7693399999
500553,300443,Home,7030694.71,8.25,120,Closed,5800323.13575
500554,333741,Home,4974974.02,16.73,24,Closed,1664626.3070919998
500555,315675,Business,2981900.27,21.05,60,Active,3138450.034175
500556,322550,Home,7966045.62,10.05,12,Closed,800587.58481
500557,324405,Business,977240.29,19.04,120,Closed,1860665.51216
500558,333891,Education,6660002.7,11.67,180,Defaulted,11658334.72635
500559,339195,Auto,3345770.06,12.33,240,Active,8250668.967960001
500560,320161,Business,2909217.16,19.82,120,Closed,5766068.41112
500561,315374,Education,6165734.96,12.38,180,Active,11449769.82072
500562,302847,Home,5377334.68,14.02,120,Active,7539023.221359999
500563,317007,Business,888410.17,15.3,120,Active,1359267.5601000001
500564,311060,Education,5439868.29,11.18,84,Active,4257240.923753999
500565,306648,Auto,4616753.65,20.86,48,Closed,3852219.2455600007
500566,321774,Auto,6677947.08,7.69,240,Active,10270682.609040001
500567,323792,Business,4024209.11,10.66,24,Active,857961.3822519999
500568,337299,Auto,5895814.7,14.68,180,Active,12982583.9694
500569,327825,Personal,3290764.66,12.98,120,Active,4271412.52868
500570,308398,Education,5324345.59,7.71,240,Rejected,8210140.899780001
500571,319319,Home,5722487.24,8.41,180,Closed,7218917.653260001
500572,316253,Business,5199329.9,8.26,84,Active,3006252.54818
500573,321324,Auto,7700744.01,15.38,36,Rejected,3553123.2862140005
500574,322204,Auto,1156995.88,7.67,240,Active,1774831.67992
500575,339952,Auto,3289369.7,14.33,120,Active,4713666.780100001
500576,309561,Personal,2758984.26,14.77,120,Closed,4075019.7520199995
500577,318593,Home,1924562.01,8.69,84,Active,1170711.070683
500578,337905,Auto,1258474.14,9.5,48,Closed,478220.17319999996
500579,302193,Auto,5309292.21,18.84,120,Closed,10002706.523640001
500580,327977,Auto,889665.7,7.83,240,Rejected,1393216.4862
500581,313867,Home,5937332.26,18.16,12,Rejected,1078219.538416
500582,338486,Business,4091079.99,18.91,180,Closed,11604348.391635
500583,327111,Personal,3046534.13,20.34,36,Defaulted,1858995.126126
500584,327866,Education,2315073.43,12.47,84,Closed,2020827.5970470002
500585,323402,Home,7485323.18,21.47,60,Active,8035494.433730001
500586,308636,Auto,7372993.57,9.87,180,Active,10915716.980385
500587,326544,Education,2985393.38,19.59,60,Closed,2924192.8157099998
500588,320417,Home,6465096.42,13.13,60,Active,4244335.79973
500589,313321,Education,4980120.84,17.93,12,Active,892935.6666119999
500590,326673,Business,3086603.74,19.94,84,Active,4308281.500292
500591,309082,Auto,483003.86,18.01,48,Active,347955.980744
500592,326074,Education,4283303.74,12.25,84,Active,3672932.95705
500593,308895,Education,7669732.26,18.34,240,Active,28132577.929679997
500594,301970,Auto,2798589.16,13.14,12,Closed,367734.6156240001
500595,325550,Auto,1882374.23,20.63,60,Active,1941669.0182449997
500596,306811,Personal,3363731.55,10.24,240,Active,6888922.2144
500597,309928,Auto,2576151.63,13.06,12,Active,336445.402878
500598,333160,Personal,2202673.5,10.22,24,Active,450226.46340000007
500599,307952,Business,997510.06,7.35,180,Active,1099754.84115
500600,338182,Education,345039.96,15.02,60,Active,259125.00996000002
500601,311590,Business,2073165.89,21.49,180,Rejected,6682850.2464149995
500602,325170,Auto,4126340.73,8.09,120,Active,3338209.65057
500603,333671,Personal,7352648.57,11.44,24,Active,1682285.992816
500604,303424,Home,3096041.16,8.94,180,Active,4151791.1955599994
500605,329800,Home,3555388.23,11.82,36,Rejected,1260740.6663580001
500606,331176,Business,2990807.69,9.96,84,Defaulted,2085191.121468
500607,332939,Home,1989073.03,12.99,180,Active,3875708.7989550005
500608,302195,Auto,5511421.13,21.43,36,Rejected,3543292.644477
500609,333031,Home,149626.05,9.98,36,Active,44798.03937
500610,302952,Education,1096631.49,13.59,120,Active,1490322.19491
500611,331305,Education,3538810.82,11.43,60,Closed,2022430.38363
500612,312389,Business,7321846.7,7.75,12,Closed,567443.11925
500613,309704,Auto,5313783.0,19.5,180,Closed,15542815.275
500614,326209,Auto,6423479.38,12.46,48,Active,3201462.122992
500615,321281,Education,3555142.21,13.4,12,Closed,476389.05614
500616,308552,Home,6181845.23,11.73,60,Active,3625652.2273950004
500617,316039,Auto,3618371.8,16.01,120,Active,5793013.251800001
500618,337367,Auto,7380644.85,15.35,24,Active,2265857.9689499997
500619,307915,Education,3166679.73,19.56,48,Defaulted,2477610.220752
500620,336626,Business,5248237.36,20.07,36,Closed,3159963.7144560004
500621,315033,Auto,363723.42,8.32,12,Rejected,30261.788543999995
500622,312836,Business,4826217.33,7.75,240,Rejected,7480636.8615
500623,336016,Personal,5130904.9,11.29,36,Active,1737837.4896300002
500624,335400,Home,6237975.88,14.44,84,Active,6305346.019504
500625,307642,Personal,2660756.73,7.22,24,Active,384213.271812
500626,339659,Business,1903155.11,20.81,12,Active,396046.578391
500627,316498,Personal,1360810.57,14.61,12,Active,198814.424277
500628,337660,Auto,4945677.45,13.73,60,Active,3395207.569425
500629,304566,Education,846694.9,12.2,36,Active,309890.3334
500630,321878,Education,1742826.16,18.99,48,Rejected,1323850.7511359998
500631,319989,Undefined,3148018.98,11.74,120,Closed,3695774.28252
500632,338824,Business,5141016.35,15.23,180,Active,11744651.851574998
500633,324999,Business,3818242.98,13.65,84,Active,3648331.16739
500634,318324,Education,7331782.32,18.12,84,Rejected,9299632.694688002
500635,335671,Home,4132278.73,11.66,180,Active,7227355.4987699995
500637,332116,Auto,3666841.5,7.02,24,Active,514824.5466
500638,310220,Auto,3014657.91,19.41,240,Active,11702902.006620001
500639,313478,Business,2691234.63,10.61,240,Rejected,5710799.88486
500640,314231,Auto,4197493.46,11.28,180,Rejected,7102158.934319999
500641,316341,Personal,249091.03,19.57,48,Closed,194988.45828400002
500642,309413,Education,3116691.36,8.94,180,Closed,4179483.113759999
500643,304939,Home,1564197.13,7.29,48,Active,456119.883108
500644,314097,Personal,924251.18,18.01,120,Active,1664576.3751800004
500645,313190,Business,5207501.88,9.4,12,Active,489505.17672
500646,339362,Home,4841681.89,9.69,120,Closed,4691589.751409999
500647,317047,Home,1186274.77,7.16,36,Active,254811.82059599998
500648,312545,Personal,4039931.61,20.2,60,Active,4080330.9260999993
500649,309481,Auto,7264470.03,8.13,12,Active,590601.4134390001
500650,305101,Personal,1040503.42,8.12,60,Closed,422444.38852
500651,311865,Business,2659228.97,16.95,12,Active,450739.310415
500652,311446,Education,5819648.48,15.81,84,Active,6440604.972816002
500653,317224,Education,3279341.11,7.95,36,Defaulted,782122.854735
500654,337706,Home,4058769.29,12.86,60,Active,2609788.65347
500655,303069,Home,1606409.28,15.52,48,Active,997258.881024
500656,302134,Home,5367970.99,19.79,60,Active,5311607.294605
500657,337794,Business,2241158.95,13.58,12,Closed,304349.38541000005
500658,308166,Personal,3207856.95,13.77,180,Closed,6625828.530225
500659,326401,Education,4176974.85,21.07,120,Closed,8800886.00895
500660,316053,Home,841273.58,9.53,60,Closed,400866.86087
500661,337195,Auto,7052922.99,20.82,84,Closed,10278929.965626001
500662,307464,Education,1378720.65,16.13,24,Active,444775.28169
500663,334769,Home,288465.16,8.83,120,Active,254714.73628
500664,333362,Auto,1708232.67,19.19,24,Closed,655619.6987460001
500665,309110,Home,2325574.24,8.36,120,Active,1944180.06464
500666,314911,Personal,7510946.4,10.9,12,Active,818693.1576
500667,311060,Education,6675737.52,13.18,180,Active,13197933.07704
500668,339246,Business,3836738.2,16.19,36,Active,1863503.7437400003
500669,323167,Education,3224072.85,10.72,12,Active,345620.60952
500670,318142,Education,2402876.87,7.45,60,Closed,895071.6340750001
500671,312891,Business,2389605.27,7.89,36,Active,565619.5674089999
500672,302624,Education,6569018.07,21.36,180,Active,21047133.896279998
500673,326693,Personal,6240052.87,16.38,48,Active,4088482.640424
500674,308744,Auto,73044.5,15.54,48,Rejected,45404.4612
500675,316195,Auto,1665164.07,17.11,84,Active,1994367.006639
500676,324595,Business,4547422.06,20.03,84,Rejected,6375940.470326
500677,334974,Education,6305191.85,13.92,240,Closed,17553654.1104
500678,307675,Business,7346757.62,12.76,36,Active,2812338.816936
500679,315355,Home,3292094.4,15.55,180,Closed,7678810.187999999
500680,339149,Personal,2430570.01,20.73,60,Active,2519285.8153649997
500681,337738,Auto,4274327.95,17.01,240,Active,14541263.685900003
500682,311957,Auto,6022733.19,10.32,120,Active,6215460.65208
500683,306373,Personal,2584732.13,21.67,60,Closed,2800557.262855
500684,308413,Business,1541977.4,15.27,36,Closed,706379.84694
500685,307464,Education,6370200.91,12.93,36,Active,2471000.932989
500686,318684,Education,2811483.65,7.82,120,Rejected,2198580.2143
500687,327672,Personal,4195534.66,11.0,180,Active,6922632.189
500688,300943,Home,6516719.79,10.79,12,Active,703154.065341
500689,312294,Personal,308770.61,20.51,240,Closed,1266577.04222
500690,308100,Auto,2355688.62,19.14,24,Active,901757.6037360001
500691,308247,Auto,267544.78,14.64,36,Rejected,117505.66737600003
500692,332734,Home,3374447.33,12.23,36,Active,1238084.7253770002
500693,318438,Auto,6358256.17,11.85,60,Active,3767266.780725
500694,311443,Auto,2082011.13,11.4,120,Active,2373492.6881999997
500695,322553,Education,7644681.84,8.77,84,Closed,4693070.181576
500696,320419,Personal,3395168.06,15.38,24,Defaulted,1044353.6952560002
500697,332552,Home,255606.64,18.9,60,Active,241548.27479999996
500698,312702,Business,2089420.33,8.56,24,Defaulted,357708.76049600006
