Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Interest_Rate,Tenure_Months,Status
500517,320175.0,Auto,3378316.56,13.52,120,Rejected
500518,304966.0,Home,4183132.86,20.03,84,Closed
500519,333947.0,Auto,997494.86,11.93,240,Active
500520,326435.0,Business,1219330.82,14.12,120,Active
500521,330514.0,Home,5544003.86,7.21,84,Active
500522,311417.0,Education,1713820.84,9.19,60,Active
500523,331142.0,Education,4364007.87,10.15,60,Closed
500524,338708.0,Personal,2440114.89,15.56,24,Closed
500525,318185.0,Auto,1798638.57,9.38,24,Closed
500526,319613.0,Home,2215968.46,10.17,240,Active
500527,315660.0,Auto,7358444.1,12.51,36,Active
500528,332544.0,Business,1457211.21,11.81,36,Active
500529,312834.0,Personal,5170691.38,18.27,36,Active
500530,304845.0,Education,1007028.54,20.1,84,Closed
500531,313924.0,Home,2121493.26,15.77,24,Active
500532,338070.0,Auto,600869.95,11.14,240,Active
500533,331444.0,Business,1129897.96,7.29,120,Active
500534,317367.0,Personal,5753178.75,15.29,240,Active
500535,312552.0,Home,1760404.65,10.15,24,Closed
500536,333764.0,Home,5837069.83,8.25,120,Rejected
500537,331517.0,Home,5087891.24,13.54,12,Active
500538,327858.0,Business,7939228.66,12.49,84,Active
500539,304338.0,Home,3451016.57,14.46,24,Defaulted
500540,337245.0,Personal,1539470.34,17.98,84,Active
500541,309017.0,Business,4867455.25,9.69,36,Closed
500542,321253.0,Auto,6824687.6,16.36,240,Active
500543,301232.0,Education,5659555.79,17.0,60,Active
500544,322714.0,Home,7436819.0,19.78,84,Defaulted
500545,303972.0,Home,5638042.76,14.74,36,Closed
500546,308216.0,Business,5636717.61,20.0,60,Active
500547,313468.0,Auto,3316434.53,17.79,120,Active
500548,334709.0,Personal,1116067.7,16.29,120,Rejected
500549,311306.0,Business,7159903.73,15.82,12,Rejected
500550,300971.0,Personal,7929854.84,7.14,180,Closed
500551,320740.0,Business,2945014.65,15.06,180,Closed
500552,325933.0,Business,2576983.46,13.58,60,Closed
500553,300443.0,Home,7030694.71,8.25,120,Closed
500554,333741.0,Home,4974974.02,16.73,24,Closed
500555,315675.0,Business,2981900.27,21.05,60,Active
500556,322550.0,Home,7966045.62,10.05,12,Closed
500557,324405.0,Business,977240.29,19.04,120,Closed
500558,333891.0,Education,6660002.7,11.67,180,Defaulted
500559,339195.0,Auto,3345770.06,12.33,240,Active
500560,320161.0,Business,2909217.16,19.82,120,Closed
500561,315374.0,Education,6165734.96,12.38,180,Active
500562,302847.0,Home,5377334.68,14.02,120,Active
500563,317007.0,Business,888410.17,15.3,120,Active
500564,311060.0,Education,5439868.29,11.18,84,Active
500565,306648.0,Auto,4616753.65,20.86,48,Closed
500566,321774.0,Auto,6677947.08,7.69,240,Active
500567,323792.0,Business,4024209.11,10.66,24,Active
500568,337299.0,Auto,5895814.7,14.68,180,Active
500569,327825.0,Personal,3290764.66,12.98,120,Active
500570,308398.0,Education,5324345.59,7.71,240,Rejected
500571,319319.0,Home,5722487.24,8.41,180,Closed
500572,316253.0,Business,5199329.9,8.26,84,Active
500573,321324.0,Auto,7700744.01,15.38,36,Rejected
500574,322204.0,Auto,1156995.88,7.67,240,Active
500575,339952.0,Auto,3289369.7,14.33,120,Active
500576,309561.0,Personal,2758984.26,14.77,120,Closed
500577,318593.0,Home,1924562.01,8.69,84,Active
500578,337905.0,Auto,1258474.14,9.5,48,Closed
500579,302193.0,Auto,5309292.21,18.84,120,Closed
500580,327977.0,Auto,889665.7,7.83,240,Rejected
500581,313867.0,Home,5937332.26,18.16,12,Rejected
500582,338486.0,Business,4091079.99,18.91,180,Closed
500583,327111.0,Personal,3046534.13,20.34,36,Defaulted
500584,327866.0,Education,2315073.43,12.47,84,Closed
500585,323402.0,Home,7485323.18,21.47,60,Active
500586,308636.0,Auto,7372993.57,9.87,180,Active
500587,326544.0,Education,2985393.38,19.59,60,Closed
500588,320417.0,Home,6465096.42,13.13,60,Active
500589,313321.0,Education,4980120.84,17.93,12,Active
500590,326673.0,Business,3086603.74,19.94,84,Active
500591,309082.0,Auto,483003.86,18.01,48,Active
500592,326074.0,Education,4283303.74,12.25,84,Active
500593,308895.0,Education,7669732.26,18.34,240,Active
500594,301970.0,Auto,2798589.16,13.14,12,Closed
500595,325550.0,Auto,1882374.23,20.63,60,Active
500596,306811.0,Personal,3363731.55,10.24,240,Active
500597,309928.0,Auto,2576151.63,13.06,12,Active
500598,333160.0,Personal,2202673.5,10.22,24,Active
500599,307952.0,Business,997510.06,7.35,180,Active
500600,338182.0,Education,345039.96,15.02,60,Active
500601,311590.0,Business,2073165.89,21.49,180,Rejected
500602,325170.0,Auto,4126340.73,8.09,120,Active
500603,333671.0,Personal,7352648.57,11.44,24,Active
500604,303424.0,Home ,3096041.16,8.94,180,Active
500605,329800.0,Home,3555388.23,11.82,36,Rejected
500606,331176.0,Business,2990807.69,9.96,84,Defaulted
500607,332939.0,Home,1989073.03,12.99,180,Active
500608,302195.0,Auto,5511421.13,21.43,36,Rejected
500609,333031.0,Home,149626.05,9.98,36,Active
500610,302952.0,Education,1096631.49,13.59,120,Active
500611,331305.0,Education,3538810.82,11.43,60,Closed
500612,312389.0,Business,7321846.7,7.75,12,Closed
500613,309704.0,Auto,5313783.0,19.5,180,Closed
500614,326209.0,Auto,6423479.38,12.46,48,Active
500615,321281.0,Education,3555142.21,13.4,12,CLOSED
500616,308552.0,Home,6181845.23,11.73,60,Active
500617,316039.0,Auto,3618371.8,16.01,120,Active
500618,337367.0,Auto,7380644.85,15.35,24,Active
500619,307915.0,Education,3166679.73,19.56,48,Defaulted
500620,336626.0,Business,5248237.36,20.07,36,Closed
500621,315033.0,Auto,363723.42,8.32,12,Rejected
500622,312836.0,Business,4826217.33,7.75,240,Rejected
500623,336016.0,Personal,5130904.9,11.29,36,Active
500624,335400.0,Home,6237975.88,14.44,84,Active
500625,307642.0,Personal,2660756.73,7.22,24,Active
500626,339659.0,Business,1903155.11,20.81,12,Active
500627,316498.0,Personal,1360810.57,14.61,12,Active
500628,337660.0,Auto,4945677.45,13.73,60,Active
500629,304566.0,Education,846694.9,12.2,36,Active
500630,321878.0,Education,1742826.16,18.99,48,Rejected
500631,319989.0,,3148018.98,11.74,120,Closed
500632,338824.0,Business,5141016.35,15.23,180,Active
500633,324999.0,Business,3818242.98,13.65,84,Active
500634,318324.0,Education,7331782.32,18.12,84,Rejected
500635,335671.0,Home,4132278.73,11.66,180,Active
500636,,Home,3920760.47,16.07,60,Active
500637,332116.0,Auto,3666841.5,7.02,24,Active
500638,310220.0,Auto,3014657.91,19.41,240,Active
500639,313478.0,Business,2691234.63,10.61,240,Rejected
500640,314231.0,Auto,4197493.46,11.28,180,Rejected
500641,316341.0,Personal,249091.03,19.57,48,Closed
500642,309413.0,Education,3116691.36,8.94,180,Closed
500643,304939.0,Home,1564197.13,7.29,48,Active
500644,314097.0,Personal,924251.18,18.01,120,Active
500645,313190.0,Business,5207501.88,9.4,12,Active
500646,339362.0,Home,4841681.89,9.69,120,Closed
500647,317047.0,Home,1186274.77,7.16,36,Active
500648,312545.0,Personal,4039931.61,20.2,60,Active
500649,309481.0,Auto,7264470.03,8.13,12,ACTIVE
500650,305101.0,Personal,1040503.42,8.12,60,Closed
500651,311865.0,Business,2659228.97,16.95,12,Active
500652,311446.0,Education,5819648.48,15.81,84,Active
500653,317224.0,Education,3279341.11,7.95,36,Defaulted
500654,337706.0,Home,4058769.29,12.86,60,Active
500655,303069.0,Home,1606409.28,15.52,48,Active
500656,302134.0,Home,5367970.99,19.79,60,Active
500657,337794.0,Business,2241158.95,13.58,12,Closed
500658,308166.0,Personal,3207856.95,13.77,180,Closed
500659,326401.0,Education,4176974.85,21.07,120,Closed
500660,316053.0,Home,841273.58,9.53,60,Closed
500661,337195.0,Auto,7052922.99,20.82,84,Closed
500662,307464.0,Education,1378720.65,16.13,24,Active
500663,334769.0,Home,288465.16,8.83,120,Active
500664,333362.0,Auto,1708232.67,19.19,24,Closed
500665,309110.0,Home,2325574.24,8.36,120,Active
500666,314911.0,Personal,7510946.4,10.9,12,Active
500667,311060.0,Education,6675737.52,13.18,180,Active
500668,339246.0,Business,3836738.2,16.19,36,Active
500669,323167.0,Education,3224072.85,10.72,12,Active
500670,318142.0,Education,2402876.87,7.45,60,Closed
500671,312891.0,Business,2389605.27,7.89,36,Active
500672,302624.0,Education,6569018.07,21.36,180,Active
500673,326693.0,Personal,6240052.87,16.38,48,Active
500674,308744.0,Auto,73044.5,15.54,48,Rejected
500675,316195.0,Auto,1665164.07,17.11,84,Active
500676,324595.0,Business,4547422.06,20.03,84,Rejected
500677,334974.0,Education,6305191.85,13.92,240,Closed
500678,307675.0,Business,7346757.62,12.76,36,Active
500679,315355.0,Home,3292094.4,15.55,180,Closed
500680,339149.0,Personal,2430570.01,20.73,60,Active
500681,337738.0,Auto,4274327.95,17.01,240,Active
500682,311957.0,Auto,6022733.19,10.32,120,Active
500683,306373.0,Personal,2584732.13,21.67,60,Closed
500684,308413.0,Business,1541977.4,15.27,36,Closed
500685,307464.0,Education,6370200.91,12.93,36,Active
500686,318684.0,Education,2811483.65,7.82,120,Rejected
500687,327672.0,Personal,4195534.66,11.0,180,Active
500688,300943.0,Home,6516719.79,10.79,12,Active
500689,312294.0,Personal,308770.61,20.51,240,Closed
500690,308100.0,Auto,2355688.62,19.14,24,Active
500691,308247.0,Auto,267544.78,14.64,36,Rejected
500692,332734.0,Home,3374447.33,12.23,36,Active
500693,318438.0,Auto,6358256.17,11.85,60,Active
500694,311443.0,Auto,2082011.13,11.4,120,Active
500695,322553.0,Education,7644681.84,8.77,84,Closed
500696,320419.0,Personal,3395168.06,15.38,24,Defaulted
500697,332552.0,Home,255606.64,18.9,60,Active
500698,312702.0,Business,2089420.33,8.56,24,Defaulted
500699,304509.0,Home,461649.24,7.22,84,Active
500700,300120.0,Home,5005103.78,12.15,240,Closed
500701,303013.0,Home,7667717.72,8.89,84,Active
500702,311641.0,Personal,2884484.08,17.82,180,Active
500703,317514.0,Personal,568197.71,7.05,180,Defaulted
500704,305363.0,Home,4103582.25,21.77,48,Active
500705,318520.0,Auto,2752506.62,19.79,48,Rejected
500706,310624.0,Home,6408052.54,7.24,48,Active
500707,337270.0,Personal,5555821.38,14.91,48,Closed
500708,303109.0,Personal,3837781.64,19.23,120,Closed
500709,304763.0,Auto,7094049.65,14.51,240,Active
500710,319849.0,Personal,680953.61,19.37,120,Closed
500711,311343.0,Personal,5202218.71,20.16,48,Active
500712,328536.0,Personal,1158167.38,21.92,48,Active
500713,314289.0,Home,2637605.73,11.12,240,Active
500714,327803.0,Business,7697831.05,7.84,120,Closed
500715,327454.0,Home,6791737.12,7.1,12,Active
500716,320516.0,Business,1230491.04,7.66,60,Closed
500717,307583.0,Auto,7332930.32,18.92,36,Closed
500718,304019.0,Auto,307555.83,17.45,60,Active
500719,302552.0,Personal,6052303.06,7.89,240,Closed
500720,329860.0,Auto,6503144.14,10.67,24,Active
500721,328007.0,Home,7497516.32,7.94,48,Defaulted
500722,307932.0,Home,3845817.26,18.93,12,Closed
500723,325653.0,Education,2993709.62,13.98,12,Active
500724,331691.0,Home,6989051.01,15.78,180,Closed
500725,322523.0,Education,4404137.26,18.85,180,Active
500726,328772.0,Personal,5016836.73,15.51,120,Closed
500727,337275.0,Personal,4528210.07,19.36,24,Closed
500728,317054.0,Auto,4997495.46,11.68,24,Active
500729,336190.0,Personal,5376402.7,18.08,12,Defaulted
500730,315039.0,Home,5738773.63,13.59,48,Active
500731,309575.0,Auto,6136060.39,9.13,36,Active
500732,309318.0,Personal,4807735.53,15.38,24,Closed
500733,307776.0,Education,4099359.39,12.23,60,Active
500734,336234.0,Personal,4120377.82,16.84,24,Closed
500735,320949.0,Education,7351859.63,8.61,36,Defaulted
500736,323832.0,Home,4033197.77,10.97,12,Closed
500737,339951.0,Home,5851312.83,20.06,48,Closed
500738,314072.0,Personal,3173733.95,17.32,12,Active
500739,300177.0,Home,5792518.44,18.49,36,Closed
500740,324878.0,Home,954530.65,17.6,24,Active 
500741,301947.0,Business,4037044.62,9.87,240,Active
500742,319756.0,Personal,7407623.62,9.63,24,Active
500743,322212.0,Education,1623532.19,9.76,24,Closed
500744,325412.0,Home,3552300.43,15.63,48,Active
500745,324994.0,Auto,3563777.97,12.85,36,Active
500746,322310.0,Business,4811526.71,21.44,48,Active
500747,334756.0,Education,420131.35,9.33,84,Active
500748,308357.0,Home,4242507.12,10.77,180,Closed
500749,316453.0,Business,6499316.03,21.57,240,Closed
500750,334964.0,Personal,4961426.03,16.54,24,Active
500751,323465.0,Education,2847167.31,10.77,120,Active
500752,319503.0,Business,5182349.72,21.97,240,Active
500753,339281.0,Education,7072237.79,17.47,84,Active
500754,320393.0,Business,2128233.45,17.83,12,Defaulted
500755,317020.0,Personal,139719.74,8.63,84,Active
500756,300187.0,Home,7428376.43,15.37,36,Closed
500757,300085.0,Auto,4266023.97,10.44,36,Active
500758,308415.0,Business,7221617.71,7.93,24,Active
500759,329638.0,Auto,2459138.72,19.38,84,Active
500760,320505.0,Auto,4243901.11,8.42,60,Closed
500761,321052.0,Auto,459755.34,13.09,240,Active
500762,307950.0,Personal,6784265.1,14.76,60,Rejected
500763,310735.0,Home,3625530.3,10.03,12,Active
500764,322528.0,Education,279996.87,14.8,12,Active
500765,307668.0,Education,4773962.26,21.8,240,ACTIVE
500766,315981.0,Auto,752988.44,7.37,12,Active
500767,320950.0,Personal,1268698.74,11.92,240,Rejected
500768,332048.0,Auto,3078274.14,7.12,240,Active
500769,325244.0,Auto,4174641.42,16.38,240,Active
500770,316387.0,Auto,2848607.74,15.26,12,Rejected
500771,334510.0,Business,7683845.65,10.79,48,Active
500772,339937.0,Home,172086.56,18.2,180,Active
500773,312562.0,Education,3653625.35,16.71,12,Active
500774,306491.0,Business,5869783.75,14.74,36,Active
500775,307352.0,Auto,2026385.0,20.84,240,Closed
500776,322927.0,Business,7078888.03,18.81,120,Defaulted
500777,311564.0,Home,318892.79,14.43,24,Closed
500778,317142.0,Education,5094749.29,11.7,240,Active
500779,314927.0,Education,7339066.43,10.47,180,Active
500780,307161.0,Home,5488083.3,14.35,48,Active
500781,322565.0,Education,3108420.62,19.26,60,Defaulted
500782,334224.0,Auto,7861422.35,18.16,180,Closed
500783,310934.0,Business,1024606.58,19.09,240,Closed
500784,306425.0,Education,5649529.49,13.3,84,Active
500785,315183.0,Personal,4476176.78,10.32,48,Closed
500786,335738.0,Auto,339003.91,10.26,24,Active
500787,309695.0,Home,1099814.95,19.27,60,Active
500788,334851.0,Auto,528929.0,17.72,240,Closed
500789,314337.0,Business,5411674.36,19.75,240,Defaulted
500790,309575.0,Personal,5448513.87,8.86,84,Active
500791,308921.0,Home,2590917.89,15.1,120,Active
500792,315038.0,Auto,4329492.7,20.89,60,Closed
500793,332393.0,Home,3469528.85,11.49,12,Active
500794,312737.0,Auto,4845178.14,11.53,24,Active
500795,330314.0,Home,5112716.74,7.84,240,Rejected
500796,317425.0,Auto,5708991.81,20.61,12,Active
500797,331320.0,Auto,3099586.02,11.05,48,Active
500798,336156.0,Business,1841515.62,12.51,120,Closed
500799,334899.0,Personal,1372862.12,7.04,180,Active
500800,328162.0,Personal,4987963.79,20.91,48,Active
500801,338545.0,Business,1121965.88,11.94,120,Closed
500802,310503.0,Home,505434.76,7.97,24,Closed
500803,324462.0,Education,546627.83,17.57,84,Active
500804,325494.0,Business,1329154.81,20.02,240,Defaulted
500805,305727.0,Auto,3176933.56,13.18,84,Closed
500806,339000.0,Personal,7607628.15,16.08,120,Closed
500807,327723.0,Personal,1271071.25,20.58,24,Closed
500808,318826.0,Home,1158659.44,18.71,240,Closed
500809,327301.0,Auto,5092015.38,7.59,240,Active
500810,322777.0,Auto,1824229.52,9.96,48,Active
500811,305077.0,Auto,3474620.16,17.8,120,Active
500812,322068.0,Auto,2041698.64,17.07,36,Active
500813,334054.0,Home,5123480.08,9.49,84,Rejected
500814,338224.0,Personal,6979765.65,7.48,12,Closed
500815,325926.0,Auto,5592514.64,9.96,240,Active
500816,314961.0,Personal,7044934.78,13.38,12,Active
500817,314090.0,Auto,5314304.94,21.7,36,Rejected
500818,305082.0,Business,329026.25,14.0,48,Active
500819,312401.0,Auto,6916817.71,13.34,12,Closed
500820,326672.0,Education,1908618.71,19.33,240,Defaulted
500821,331660.0,Business,6806175.07,15.07,240,Active
500822,323978.0,Personal,5992229.1,9.42,12,Closed
500823,301941.0,Education,7439057.71,11.58,84,Active
500824,321253.0,Personal,4483662.35,7.29,60,Active
500825,307231.0,Personal,5255513.36,7.32,24,Active
500826,330700.0,Education,1725666.65,7.14,36,Active
500827,309217.0,Home,4923261.65,14.65,240,Rejected
500828,332980.0,Business,5605831.79,16.13,180,Active
500829,319460.0,Personal,5285689.47,13.47,12,Rejected
500830,302161.0,Education,7885905.34,8.56,84,Active
500831,308596.0,Education,902806.27,14.58,24,Rejected
500832,306227.0,Personal,2745847.41,20.99,12,Rejected
500833,325913.0,Education,7121460.2,11.28,36,Defaulted
500834,325442.0,Business,6038746.71,19.7,36,Closed
500835,309853.0,Home,1326630.75,8.94,12,Defaulted
500836,303166.0,Education,2395187.29,10.4,24,Rejected
500837,310538.0,Business,3611798.48,21.15,48,Active
500838,331034.0,Personal,865963.09,7.27,24,Rejected
500839,301033.0,Auto,4744015.29,18.57,180,Active
500840,314870.0,Personal,5555966.85,16.92,120,Active
500841,319687.0,Auto,3623562.9,20.81,60,Active
500842,304733.0,Personal,5490153.29,9.14,84,Active
500843,307782.0,Business,1918300.84,11.96,120,Active
500844,304242.0,Home,7723848.07,13.84,120,Active
500845,334715.0,Personal,3376568.15,18.93,120,Active
500846,331510.0,Personal,2465470.12,13.17,36,Closed
500847,315215.0,Personal,6771560.78,20.43,60,Active
500848,323031.0,Education,996008.72,7.94,120,Closed
500849,332854.0,Personal,6192208.62,11.31,60,Closed
500850,336161.0,Home,465665.36,14.71,240,Active
500851,323565.0,Auto,1336727.02,7.33,180,Closed
500852,320619.0,Home,749091.5,10.05,240,Closed
500853,338202.0,Education,6730516.78,8.17,60,Rejected
500854,318561.0,Home,3635780.64,20.57,24,Active
500855,311316.0,Business,4161092.08,19.26,36,Active
500856,321256.0,Home,5638146.72,20.13,84,Closed
500857,310231.0,Auto,5976478.41,8.37,24,Active
500858,300984.0,Business,6407189.95,20.56,36,Active
500859,332633.0,Personal,4195975.47,10.67,120,Rejected
500860,325474.0,Education,1197514.98,7.13,48,Active
500861,323472.0,Education,1012160.88,19.84,120,Active
500862,306038.0,Education,3350845.2,14.41,84,Active
500863,319511.0,Home,85388.38,15.77,180,Active
500864,302112.0,Personal,2664120.91,8.43,120,Active
500865,335657.0,BUSINESS,5829014.67,17.45,180,Active
500866,327775.0,Personal,1999384.86,12.17,12,Closed
500867,322734.0,Business,6393305.72,20.93,36,Closed
500868,302177.0,Personal,1474287.86,16.97,180,Active
500869,301538.0,Home,1165363.04,10.51,240,Active
500870,315920.0,Home,3708171.63,7.73,60,Active
500871,327807.0,Personal,2447932.8,15.99,240,Active
500872,333760.0,Education,2739614.54,9.26,36,Active
500873,332017.0,Auto,6847342.45,20.62,36,Active
500874,308609.0,Education,6354307.34,11.06,12,Active
500875,327065.0,Auto,7419091.3,18.98,24,Closed
500876,308246.0,Auto,4615988.21,8.63,36,Active
500877,304890.0,Personal,1651689.32,10.49,84,Rejected
500878,330101.0,Business,7007775.68,14.2,36,Active
500879,308463.0,Education,1231480.0,11.75,24,Active
500880,312681.0,Home,2705829.67,12.67,36,Active
500881,333501.0,Business,776463.15,20.48,48,Active
500882,339786.0,Personal,50488.72,17.95,36,Active
500883,303417.0,Auto,170637.15,12.18,84,Closed
500884,300488.0,Auto,5865918.32,13.95,120,Active
500885,308975.0,Auto,2929791.46,16.53,36,Closed
500886,336482.0,Auto,2646095.24,11.55,12,Active
500887,331417.0,Business,311091.22,17.1,36,Rejected
500888,302766.0,Home,4022104.45,15.42,240,Active
