Customer_ID,Customer_Name,Age,Occupation,City,Annual_Income,Credit_Score
300484,Client_483,41.0,Business,Jaipur,35662.43,732
300485,Client_484,37.0,Self Employed,Chennai,93168.68,592
300486,Client_485,66.0,Self Employed,Pune,61031.08,677
300487,Client_486,42.0,Student,Mumbai,47565.82,900
300488,Client_487,47.0,Salaried,Jaipur,43346.83,790
300489,Client_488,24.0,SELF EMPLOYED,Bengaluru,97163.38,636
300490,Client_489,30.0,Self Employed,Kolkata,18166.28,536
300491,Client_490,39.0,Retired,Bengaluru,82471.36,641
300492,Client_491,35.0,Business,Chennai,49442.46,676
300493,Client_492,59.0,Student,Jaipur,34399.8,710
300494,Client_493,53.0,Self Employed,Chennai,33421.68,808
300495,Client_494,,Business,Kolkata,83564.9,651
300496,Client_495,56.0,Retired,Pune,49804.39,767
300497,Client_496,40.0,Student,Pune,65211.93,697
300498,Client_497,61.0,Self Employed,Mumbai,65034.07,574
300499,Client_498,37.0,Business,Bengaluru,50167.28,592
300500,Client_499,32.0,Self Employed,Bengaluru,61209.46,851
300501,Client_500,30.0,Retired,Mumbai,44366.43,814
300502,CLIENT_501,55.0,Self Employed,Kolkata,183393.92,682
300503,Client_502,62.0,Business,Delhi,41228.94,656
300504,Client_503,26.0,Self Employed,Jaipur,101049.88,725
300505,Client_504,61.0,Retired,Chennai,61826.69,666
300506,Client_505,20.0,Salaried,Kolkata,83652.72,674
300507,Client_506,70.0,Salaried,Bengaluru,76933.71,695
300508,Client_507,40.0,Retired,Jaipur,30499.86,700
300509,Client_508,29.0,Student,Bengaluru,100688.81,821
300510,Client_509,39.0,Salaried,Pune,26288.83,710
300511,Client_510,70.0,Business,Jaipur,79803.84,705
300512,Client_511,55.0,Business,Kolkata,46090.99,696
300513,Client_512,74.0,Retired,Delhi,145121.47,725
300514,Client_513,59.0,Student,Kolkata,53626.46,640
300515,Client_514,62.0,Self Employed,Bengaluru,145204.48,846
300516,Client_515,,Retired,Kolkata,69320.86,797
300517,Client_516,31.0,Student,Bengaluru,23658.78,626
300518,Client_517,21.0,Salaried,Delhi,22929.68,794
300519,Client_518,44.0,Salaried,Chennai,49687.99,668
300520,Client_519 ,34.0,Student,Mumbai,49567.39,734
300521,Client_520,60.0,Salaried ,Delhi,94777.8,639
300522,Client_521,59.0,Retired ,Kolkata,51942.01,675
300523,Client_522,53.0,Salaried,Jaipur,89537.48,721
300524,Client_523,62.0,Self Employed,Jaipur,23180.77,628
300525,Client_524,20.0,Retired,Bengaluru,78979.85,742
300526,Client_525,44.0,Retired,Delhi,43829.62,758
300527,Client_526,68.0,Student,Bengaluru,49351.73,810
300528,Client_527,48.0,Business,Mumbai,39610.95,840
300529,Client_528,37.0,Self Employed,Kolkata,40001.51,811
300530,Client_529,48.0,Business,Jaipur,25648.22,843
300531,Client_530,74.0,Self Employed,Kolkata,75883.54,624
300532,Client_531,28.0,Business,Chennai,123616.64,707
300533,Client_532,43.0,Salaried,Mumbai,115775.62,833
300534,Client_533,52.0,Business,Chennai,55318.89,818
300535,Client_534,46.0,Retired,Jaipur,27067.46,733
300536,Client_535,58.0,Student,Jaipur,120250.98,680
300537,Client_536,33.0,Retired,Delhi,111041.06,675
300538,Client_537,22.0,Business,Mumbai,60316.8,732
300539,Client_538,33.0,Student,Delhi,74095.38,833
300540,Client_539,42.0,Retired,Delhi,42411.04,576
300541,Client_540,42.0,Self Employed,Mumbai,56144.52,836
300542,Client_541,71.0,Business,Chennai,91545.04,740
300543,Client_542,29.0,Business,Pune,149889.08,846
300544,Client_543,66.0,Self Employed,Mumbai,115178.49,796
300545,Client_544,24.0,Business,Kolkata,67851.5,697
300546,Client_545,35.0,Student,Pune,58061.47,656
300547,Client_546,74.0,Retired,Chennai,42011.04,744
300548,Client_547,51.0,Self Employed,Kolkata,90616.71,824
300549,Client_548,28.0,Salaried,Mumbai,91722.91,760
300550,Client_549,51.0,Salaried,Chennai,70128.9,707
300551,Client_550,55.0,Self Employed,Kolkata,56466.37,714
300552,Client_551,34.0,Retired,Chennai,98066.79,728
300553,Client_552,34.0,Business,Pune,134887.04,691
300554,Client_553,60.0,Retired,Jaipur,42591.94,839
300555,Client_554,26.0,Student,Bengaluru,47032.58,754
300556,Client_555,49.0,Retired,Kolkata,62113.26,636
300557,Client_556,68.0,Business,Kolkata,55130.43,748
300558,Client_557,19.0,Retired,Jaipur,37286.21,759
300559,Client_558,32.0,Business,Jaipur,63665.47,825
300560,Client_559,50.0,Business,Pune,271849.62,692
300561,Client_560,36.0,Retired,Kolkata,67294.69,779
300562,Client_561,41.0,Business,Pune,51609.66,770
300563,Client_562,21.0,Salaried,Chennai,18001.15,675
300564,Client_563,69.0,Retired,Delhi,72483.86,835
300565,Client_564,22.0,Business,Jaipur,209934.48,825
300566,Client_565,45.0,SALARIED,Bengaluru,111749.29,725
300567,Client_566,49.0,Self Employed,Jaipur,130839.46,712
300568,Client_567,53.0,Business,Pune,61087.3,783
300569,Client_568,57.0,Self Employed,Pune,57125.97,651
300570,Client_569,44.0,Retired,Pune,95697.1,684
300571,Client_570,53.0,Retired,Delhi,80898.64,789
300572,Client_571,44.0,Student,Delhi,70387.12,577
300573,Client_572,56.0,Business,Mumbai,89235.64,756
300574,Client_573,23.0,Salaried,Bengaluru,62339.71,789
300575,Client_574,24.0,Salaried,Mumbai,71840.3,741
300576,Client_575,29.0,Business,Pune,181261.08,685
300577,Client_576,56.0,Business,Delhi,95507.22,754
300578,,61.0,Salaried,Bengaluru,46046.79,607
300579,Client_578,21.0,Salaried,Bengaluru,27175.8,776
300580,Client_579,35.0,Retired,Jaipur,40376.8,803
300581,Client_580,27.0,Self Employed,Pune,43246.14,683
300582,Client_581 ,48.0,Self Employed,Jaipur,79132.02,750
300583,Client_582,33.0,Business,Delhi,69258.11,657
300584,Client_583,48.0,Salaried,Mumbai,27853.03,701
300585,Client_584,56.0,Retired,Kolkata,81334.35,677
300586,Client_585,66.0,Retired,Jaipur,139405.17,736
300587,Client_586,56.0,Retired,Chennai,99061.37,716
300588,Client_587,38.0,Self Employed,Jaipur,70454.96,780
300589,Client_588,73.0,Student,Delhi,67654.62,715
300590,Client_589,33.0,Student,Chennai,44730.44,756
300591,Client_590,71.0,Retired,Chennai,74701.98,589
300592,Client_591,72.0,Student,Bengaluru,61198.53,770
300593,Client_592,31.0,Student,Mumbai,77433.29,773
300594,Client_593,38.0,Retired,Jaipur,89548.84,699
300595,CLIENT_594,29.0,Self Employed,Chennai,157081.8,724
300596,Client_595,64.0,Retired,Chennai,67351.35,683
300597,,71.0,Retired,Pune,85286.41,679
300598,Client_597,29.0,Salaried,Chennai,129996.59,766
300599,Client_598,32.0,Salaried,Delhi,60172.97,863
300600,Client_599,21.0,Self Employed,Delhi,35218.77,733
300601,Client_600,24.0,Retired,Bengaluru,79318.41,753
300602,Client_601,37.0,Business,Jaipur,37651.89,755
300603,Client_602,69.0,Self Employed,Delhi,92193.82,692
300604,Client_603,51.0,Business,Kolkata,58690.56,616
300605,Client_604,37.0,Self Employed,Kolkata,44582.25,660
300606,Client_605,18.0,Salaried,Chennai,55546.71,777
300607,Client_606,72.0,Student,Jaipur,71484.11,663
300608,Client_607,20.0,Business,Delhi,117996.3,673
300609,Client_608,45.0,Business,Kolkata,26916.49,808
300610,Client_609,19.0,Business,Kolkata,48339.04,670
300611,Client_610,19.0,Retired,Jaipur,30176.79,723
300612,Client_611,75.0,Retired,Jaipur,104165.76,861
300613,Client_612,35.0,Salaried,Chennai,173884.15,495
300614,Client_613,19.0,Salaried,Delhi,66853.92,813
300615,Client_614,61.0,Retired,Kolkata,81925.29,739
300616,Client_615,73.0,Salaried,Pune,32606.32,628
300617,Client_616,54.0,Salaried,Jaipur,183383.06,673
300618,Client_617,42.0,Self Employed,Mumbai,164664.06,729
300619,Client_618,49.0,Business,Kolkata,90771.62,797
300620,Client_619,21.0,Student,Bengaluru,25909.3,711
300621,Client_620,45.0,Salaried,Mumbai,86942.14,765
300622,Client_621,52.0,Retired,Mumbai,58638.48,727
300623,Client_622,19.0,Self Employed,Kolkata,40209.94,768
300624,Client_623,47.0,Business,Pune,38144.95,832
300625,Client_624,71.0,Business,Delhi,122409.75,673
300626,Client_625,49.0,Salaried,Chennai,94822.07,706
300627,Client_626,24.0,Salaried,Jaipur,68042.05,618
300628,Client_627,54.0,Business,Chennai,163016.0,656
300629,Client_628,41.0,Retired,Jaipur,28527.09,763
300630,Client_629,57.0,Retired,Delhi,88790.6,740
300631,Client_630,39.0,Self Employed,Mumbai,115140.78,713
300632,Client_631,66.0,Business,Kolkata,38653.28,694
300633,Client_632,26.0,Student,Kolkata,53373.11,728
300634,Client_633,49.0,Salaried,Chennai,42198.62,846
300635,Client_634,45.0,Salaried,Bengaluru,50222.94,813
300636,Client_635,37.0,Business,Jaipur,35936.95,653
300637,Client_636,45.0,Student,Jaipur,39273.71,786
300638,Client_637,29.0,Student,Mumbai,45785.79,740
300639,Client_638,66.0,Business,Kolkata,46584.35,688
300640,Client_639,34.0,Salaried,Chennai,35028.76,634
300641,Client_640,47.0,Salaried,Pune,64392.36,778
300642,CLIENT_641,57.0,Retired,Delhi,112797.59,603
300643,Client_642,67.0,Self Employed,Jaipur,100062.5,693
300644,Client_643,39.0,Student,Kolkata,62018.77,718
300645,Client_644,56.0,Student,Bengaluru,66873.35,715
300646,Client_645,29.0,Retired,Jaipur,85298.43,729
300647,Client_646,25.0,Retired,Delhi,50588.11,686
300648,Client_647,48.0,Retired,Mumbai,55239.36,633
300649,Client_648,41.0,Retired,Bengaluru,128814.17,656
300650,Client_649,23.0,Business,Pune,82355.92,688
300651,Client_650,23.0,Self Employed,Kolkata,29549.99,641
300652,Client_651,25.0,Business,Mumbai,36110.12,643
300653,Client_652,26.0,Salaried,Kolkata,18409.62,667
300654,Client_653,48.0,Self Employed,Chennai,66190.1,661
300655,Client_654,53.0,Self Employed,Kolkata,75102.57,609
300656,Client_655,44.0,Self Employed,Kolkata,47141.21,749
300657,Client_656,41.0,Student,Bengaluru,79068.16,755
300658,Client_657,37.0,Retired,Bengaluru,62402.25,640
300659,Client_658,52.0,Business,Jaipur,26043.21,708
300660,Client_659,49.0,Business,Bengaluru,54641.35,770
300661,Client_660,28.0,Business,Mumbai,77003.8,756
300662,Client_661,50.0,Retired,Kolkata,76881.31,682
300663,Client_662,54.0,Student,Chennai,92411.49,758
300664,Client_663,65.0,Student,Jaipur,60201.7,805
300665,Client_664,70.0,Retired,Pune,82697.06,699
300666,Client_665,71.0,Student,Mumbai,18630.28,718
300667,CLIENT_666,66.0,Self Employed,Jaipur,38634.67,681
300668,Client_667,32.0,Business,Kolkata,31661.24,637
300669,Client_668,20.0,Student,Delhi,33968.29,656
300670,Client_669,75.0,Retired,Kolkata,178426.63,614
300671,Client_670,66.0,Self Employed,Chennai,20102.06,726
300672,Client_671,60.0,Retired,Mumbai,67826.15,753
300673,Client_672,70.0,Student,Chennai,199962.34,711
300674,Client_673,47.0,Retired,Delhi,57678.32,592
300675,Client_674,30.0,Student,Mumbai,57255.98,742
300676,Client_675,75.0,Self Employed,Kolkata,118591.74,845
300677,Client_676,42.0,Business,Jaipur,25735.32,782
300678,Client_677,19.0,Salaried,Mumbai,39125.11,689
300679,Client_678,40.0,Retired,Pune,52208.96,744
300680,Client_679,74.0,Self Employed,Chennai,109303.01,733
300681,Client_680,56.0,Retired,Bengaluru,48888.32,696
300682,Client_681,50.0,Business,Bengaluru,72444.27,697
300683,Client_682,56.0,Salaried ,Bengaluru,107654.81,544
300684,Client_683,18.0,Retired,Bengaluru,109004.63,800
300685,Client_684,19.0,Business,Bengaluru,149379.9,823
300686,Client_685,75.0,Salaried,Delhi,110005.61,821
300687,Client_686,62.0,Retired,Bengaluru,150923.02,675
300688,Client_687,47.0,Self Employed,Pune,75293.77,716
300689,Client_688,29.0,Business,Bengaluru,81499.06,731
300690,Client_689,56.0,Retired,Chennai,38757.2,783
300691,Client_690,73.0,Retired,Delhi,83878.85,675
300692,Client_691,59.0,Student,Chennai,18362.74,763
300693,Client_692,32.0,RETIRED,Delhi,21094.85,728
300694,Client_693,37.0,Self Employed,Chennai,50972.9,694
300695,Client_694,74.0,Business,Chennai,67327.67,670
300696,Client_695,33.0,Business,Pune,113961.82,603
300697,Client_696,68.0,Student,Mumbai,32821.36,720
300698,Client_697,42.0,Business,Bengaluru,60526.52,770
300699,Client_698,56.0,Retired,Jaipur,38085.95,731
300700,Client_699,53.0,Self Employed,Bengaluru,36758.84,752
300701,Client_700,69.0,Self Employed,Jaipur,77138.43,637
300702,Client_701,33.0,Salaried,Pune,27261.94,660
300703,Client_702,56.0,Self Employed,Delhi,32753.38,732
300704,Client_703,21.0,Salaried,Jaipur,125128.59,720
300705,Client_704,42.0,Self Employed,Bengaluru,20997.4,794
300706,Client_705,54.0,Student,Pune,37878.43,733
300707,Client_706,37.0,Retired,Jaipur,110147.8,733
300708,Client_707,71.0,Business,Mumbai,197638.62,774
300709,Client_708,67.0,Salaried,Mumbai,26823.13,596
300710,Client_709,64.0,Salaried,Pune,62079.32,732
300711,Client_710,33.0,Self Employed,Jaipur,91002.61,732
300712,Client_711,58.0,Student,Mumbai,65447.65,782
300713,Client_712,68.0,Retired,Mumbai,109333.46,680
300714,Client_713,27.0,Self Employed,Kolkata,176256.12,691
300715,Client_714,47.0,Student,Chennai,33090.22,723
300716,Client_715,41.0,Retired,Mumbai,69016.53,619
300717,Client_716,51.0,Self Employed,Delhi,22552.51,733
300718,Client_717,29.0,Student,Bengaluru,48410.34,703
300719,Client_718,41.0,Business,Chennai,35867.7,833
300720,Client_719,22.0,Student,Kolkata,30138.34,682
300721,Client_720,43.0,Retired,Kolkata,67897.92,714
300722,Client_721,65.0,Salaried,Mumbai,76129.28,702
300723,Client_722,75.0,Self Employed,Mumbai,30308.9,741
300724,Client_723,68.0,Student,Kolkata,71553.48,463
300725,Client_724,48.0,Retired,Chennai,73429.06,544
300726,Client_725,55.0,Salaried,Chennai,102332.64,684
300727,Client_726,38.0,Retired,Pune,30738.74,774
300728,Client_727,31.0,Retired,Delhi,98049.05,800
300729,Client_728,24.0,Business,Mumbai,78904.69,744
300730,Client_729,23.0,Student,Kolkata,141466.49,645
300731,Client_730,25.0,Self Employed,Bengaluru,22522.88,738
300732,Client_731,34.0,Retired,Bengaluru,72628.47,783
300733,Client_732,52.0,Salaried,Delhi,34985.13,811
300734,Client_733,46.0,Student,Pune,25332.23,878
300735,Client_734,49.0,Student,Bengaluru,54087.25,700
300736,Client_735,67.0,Business,Bengaluru,61312.0,640
300737,Client_736,62.0,Student,Bengaluru,168008.82,648
300738,Client_737,66.0,Retired,Bengaluru,134566.26,840
300739,Client_738,60.0,Student,Bengaluru,34028.0,611
300740,Client_739,74.0,Business,Pune,82447.8,753
300741,Client_740,61.0,Business,Kolkata,281512.31,705
300742,Client_741,75.0,Business,Chennai,45346.34,755
300743,Client_742,72.0,Salaried,Mumbai,72197.58,744
300744,Client_743,46.0,Salaried,Bengaluru,109120.04,620
300745,Client_744,44.0,Business,Jaipur,48181.7,731
300746,Client_745,65.0,Student,Mumbai,119757.44,742
300747,Client_746,35.0,Business,Mumbai,45070.3,821
300748,Client_747,29.0,Salaried,Jaipur,78455.13,769
300749,Client_748,71.0,Business,Jaipur,60553.73,769
300750,Client_749,66.0,Salaried,Mumbai,156910.97,749
300751,Client_750,44.0,Salaried,Chennai,36174.21,747
300752,Client_751,28.0,Self Employed,Bengaluru,54752.64,566
300753,Client_752,45.0,Salaried,Jaipur,67550.94,708
300754,Client_753,27.0,Self Employed,Pune,73819.75,703
300755,Client_754,71.0,Business,Bengaluru,43310.03,812
300756,Client_755,68.0,Self Employed,Chennai,122564.04,798
300757,Client_756,67.0,Retired ,Chennai,124536.07,703
300758,Client_757,29.0,Business,Bengaluru,64591.25,624
300759,Client_758,40.0,Business,Chennai,67363.45,678
300760,Client_759,36.0,Self Employed,Mumbai,58565.65,854
300761,Client_760,49.0,Student,Pune,67294.87,719
300762,Client_761,70.0,Salaried,Pune,50755.7,693
300763,Client_762,36.0,Salaried,Bengaluru,57581.17,795
300764,Client_763,22.0,Student,Delhi,173356.43,793
300765,Client_764,31.0,Self Employed,Pune,167423.23,639
300766,Client_765,28.0,Self Employed,Chennai,68714.54,808
300767,Client_766,48.0,Business,Pune,71061.43,834
300768,Client_767,37.0,Retired,Pune,150122.19,679
300769,Client_768,75.0,Salaried,Jaipur,102266.37,687
300770,Client_769,23.0,Retired,Pune,69176.02,827
300771,Client_770,33.0,,Chennai,55819.75,816
300772,Client_771,37.0,Retired,Kolkata,72713.03,693
300773,Client_772,67.0,Student,Mumbai,65590.34,750
300774,Client_773,22.0,Salaried,Jaipur,76331.49,695
300775,Client_774,63.0,Student,Kolkata,34026.7,734
300776,Client_775,51.0,Retired,Kolkata,170322.05,795
300777,Client_776,21.0,Student,Pune,25537.0,674
300778,Client_777,33.0,Student,Delhi,81266.94,847
300779,Client_778,65.0,Retired,Bengaluru,63663.07,781
300780,Client_779,46.0,Self Employed,Delhi,36104.14,636
300781,Client_780,51.0,Self Employed,Jaipur,77519.78,719
300782,Client_781,40.0,Salaried,Delhi,45866.06,778
300783,Client_782,56.0,Self Employed,Bengaluru,93732.87,744
300784,Client_783,70.0,Student,Jaipur,134962.42,652
300785,Client_784,55.0,Student,Mumbai,101398.64,732
300786,Client_785,20.0,Retired,Jaipur,224033.59,671
300787,Client_786,43.0,Business,Bengaluru,50268.49,753
300788,Client_787,71.0,Retired,Kolkata,105563.92,690
300789,Client_788,18.0,Business,Jaipur,49708.87,775
300790,Client_789,20.0,Retired,Bengaluru,88046.31,692
300791,Client_790,49.0,Self Employed,Jaipur,108786.22,753
300792,Client_791,71.0,Salaried,Mumbai,29952.21,851
300793,Client_792 ,61.0,Student,Kolkata,20718.35,713
300794,Client_793,49.0,Salaried,Pune,71749.41,708
300795,Client_794,33.0,Self Employed,Mumbai,27555.19,749
300796,Client_795,20.0,Student,Kolkata,44374.67,673
300797,Client_796,22.0,Salaried,Chennai,49407.09,734
300798,Client_797,29.0,STUDENT,Delhi,48928.19,717
300799,Client_798,65.0,Retired ,Kolkata,64049.12,666
300800,Client_799,54.0,Student,Kolkata,87883.7,662
300801,Client_800,69.0,Self Employed,Bengaluru,55514.17,666
300802,Client_801,45.0,Self Employed,Kolkata,74528.77,865
300803,Client_802 ,29.0,Self Employed,Jaipur,141591.73,740
300804,Client_803,48.0,Student,Mumbai,56345.37,721
300805,Client_804,36.0,Self Employed,Kolkata,79449.18,713
300806,Client_805,72.0,Retired,Jaipur,81676.45,795
300807,Client_806,24.0,Self Employed,Bengaluru,49386.04,689
300808,Client_807,71.0,Self Employed,Mumbai,86297.72,556
300809,Client_808,71.0,Salaried,Bengaluru,46112.06,815
300810,Client_809,43.0,Salaried,Pune,47982.84,675
300811,Client_810,68.0,SELF EMPLOYED,Mumbai,154425.82,659
300812,Client_811,30.0,Retired,Delhi,74687.65,762
300813,Client_812,63.0,Student,Jaipur,62567.48,806
300814,Client_813,41.0,Student,Pune,49915.89,726
300815,Client_814,19.0,Student,Delhi,84009.97,861
300816,Client_815,56.0,Retired,Kolkata,91935.2,702
300817,Client_816,64.0,Salaried,Chennai,42647.62,700
300818,Client_817,20.0,Self Employed,Bengaluru,56304.53,771
300819,Client_818,22.0,Salaried,Mumbai,55302.32,695
300820,Client_819,62.0,Retired,Mumbai,23186.0,735
300821,Client_820,21.0,Student,Mumbai,65304.91,649
300822,Client_821,44.0,Business,Delhi,29347.57,658
300823,Client_822,75.0,Student,Jaipur,41715.23,568
300824,Client_823,52.0,Business,Pune,160758.01,746
300825,Client_824,56.0,,Kolkata,84830.8,744
300826,Client_825,59.0,Self Employed,Pune,66809.64,745
300827,Client_826,43.0,Student,Kolkata,94669.07,774
300828,Client_827,25.0,Self Employed,Jaipur,92177.44,709
300829,Client_828,30.0,Self Employed,Delhi,92895.69,716
300830,Client_829,61.0,Salaried,Mumbai,57220.82,787
300831,Client_830,23.0,Self Employed,Delhi,68943.19,766
300832,Client_831,36.0,Business,Delhi,66810.29,781
300833,Client_832,23.0,Self Employed,Pune,92666.44,895
300834,Client_833,72.0,Salaried,Kolkata,81221.31,754
300835,Client_834,47.0,Retired,Mumbai,35293.8,794
300836,Client_835,57.0,Self Employed,Jaipur,59160.72,632
300837,Client_836,34.0,Student,Delhi,30888.37,773
300838,Client_837,49.0,Salaried,Bengaluru,184809.24,712
300839,Client_838,60.0,Salaried,Jaipur,95011.13,690
300840,Client_839,60.0,Salaried,Jaipur,38133.59,684
300841,Client_840,20.0,Student,Mumbai,133637.69,697
300842,Client_841,37.0,Business,Bengaluru,29161.67,676
300843,Client_842,75.0,Student,Jaipur,66709.2,604
300844,Client_843,44.0,Salaried,Bengaluru,20997.14,702
300845,Client_844,57.0,BUSINESS,Kolkata,50169.91,703
300846,Client_845,45.0,Student,Pune,40651.6,660
300847,Client_846,57.0,Salaried,Kolkata,33537.22,737
300848,Client_847,48.0,Retired,Kolkata,32219.55,719
300849,Client_848,56.0,Self Employed,Kolkata,114437.2,788
300850,Client_849,66.0,Student,Chennai,70812.28,785
300851,Client_850,32.0,Business,Pune,122964.37,695
