Complaint_ID,Customer_ID,Complaint_Date,Type,Priority,Resolution_Days,Satisfaction
900465,338092,2025-03-12 20:36:29,Transaction,Critical,6,5
900466,327664,2024-05-14 18:05:46,Loan,Low,15,5
900467,300848,2025-05-22 07:35:10,Transaction,Low,11,5
900468,308315,2023-04-24 08:38:58,Fraud,Critical,15,3
900469,337124,2023-04-29 17:58:13,Transaction,Low,15,2
900470,334054,2024-08-05 05:49:28,Loan,High,2,1
900471,322754,2024-03-01 00:35:25,Loan,Low,8,1
900472,316289,2023-11-13 20:59:18,Card,Low,8,4
900473,307522,2025-10-30 03:35:41,Transaction,Medium,3,1
900474,339512,2024-12-27 00:20:20,Service,High,8,2
900475,306527,2025-06-04 23:37:38,Loan,High,8,3
900476,324496,2023-05-26 11:52:51,Card,High,14,4
900477,319613,2024-07-18 04:08:52,Card,Critical,8,5
900478,318731,2023-08-15 02:25:29,Card,Critical,0,2
900479,314713,2023-10-04 21:58:37,App,Critical,4,1
900480,332799,2025-06-06 21:41:22,Service,Low,15,1
900481,311007,2025-07-25 15:48:41,Service,Low,0,4
900482,323394,2024-03-04 21:56:07,Fraud,Critical,11,2
900483,305309,2024-07-28 22:16:56,Transaction,Low,15,3
900484,319648,2025-12-05 04:00:06,Transaction,High,19,5
900485,302025,2024-04-15 01:17:03,Service,Low,16,4
900486,332541,2024-09-02 00:26:37,Loan,Medium,5,3
900487,305224,2024-03-26 16:08:31,Transaction,High,8,4
900488,335752,2025-12-05 12:07:20,Card,Low,3,1
900489,325676,2025-05-11 01:40:12,Loan,Low,9,1
900490,339632,2025-08-28 03:24:31,Fraud,Medium,14,2
900491,302206,2024-05-13 04:41:50,Card,Critical,7,3
900492,318304,2023-07-07 21:44:18,Card,High,18,1
900493,308815,2024-12-05 03:40:27,App,High,3,4
900494,309336,2025-07-08 11:54:19,Loan,Critical,4,4
900495,304374,2024-07-10 17:08:21,Service,Critical,0,3
900496,326489,2025-10-02 18:50:35,Loan,High,2,1
900497,311752,2024-09-05 03:47:00,App,Medium,14,3
900498,304128,2025-03-02 16:44:42,Loan,Critical,7,1
900499,329955,2025-05-14 23:47:06,Loan,Low,5,4
900500,326200,2023-02-05 04:46:56,App,Medium,1,5
900501,305074,2025-01-03 12:50:51,App,Critical,16,3
900502,309624,2025-07-28 18:26:25,App,High,16,3
900503,339405,2025-09-02 02:08:48,Transaction,High,2,5
900504,335389,2023-02-23 15:12:30,Service,Critical,18,1
900505,311841,2023-07-20 11:27:17,Service,High,7,5
900506,325282,2024-08-07 11:16:12,Card,Low,16,5
900507,324533,2024-09-06 11:40:59,Card,Low,19,4
900508,328844,2025-04-07 00:07:29,Loan,Critical,3,5
900509,325863,2024-12-30 01:11:39,App,Medium,15,4
900510,322144,2024-06-13 21:25:25,App,Medium,4,5
900511,304489,2025-01-31 23:37:58,Transaction,High,0,2
900512,330102,2024-06-01 18:57:22,Loan,High,17,3
900513,312784,2023-10-05 03:08:06,Transaction,Critical,1,1
900514,332186,2025-05-10 17:30:51,Service,Low,11,4
900515,324245,2025-10-28 10:19:53,Transaction,Critical,10,3
900516,307130,2025-07-11 18:09:47,Card,Low,1,1
900517,338828,2025-05-01 05:55:24,Card,Medium,19,2
900518,316863,2025-05-21 14:33:36,Fraud,Medium,16,3
900519,316811,2023-02-01 20:50:42,Transaction,Critical,12,5
900520,334017,2024-11-19 16:25:20,Fraud,Critical,15,5
900521,334184,2024-05-26 11:13:13,Service,Critical,9,1
900522,308511,2024-12-13 02:02:52,Transaction,High,6,4
900523,337597,2025-01-04 07:10:21,Service,Medium,1,2
900524,317544,2023-09-08 16:25:33,App,Medium,17,4
900525,320361,2024-04-21 17:03:37,Service,Low,17,4
900526,306998,2023-08-13 14:55:58,Loan,Critical,17,3
900527,315051,2025-11-07 00:53:16,App,Critical,11,3
900528,327121,2023-06-16 18:16:18,Loan,Low,7,4
900529,331824,2023-11-09 05:19:03,Fraud,High,1,1
900530,303276,2025-05-12 14:54:55,Transaction,Low,4,1
900531,325359,2024-07-14 08:18:27,Card,Low,1,1
900532,330998,2024-12-10 18:39:42,App,Low,15,2
900533,317724,2023-08-07 09:50:16,Card,Medium,1,4
900534,313303,2025-12-04 03:11:32,Fraud,Low,9,3
900535,338984,2024-11-25 04:42:39,Transaction,High,11,4
900536,317960,2024-06-18 09:29:18,Card,Low,10,4
900537,308242,2023-10-08 20:30:28,Transaction,Low,9,4
900538,307474,2025-08-19 06:19:09,Card,Critical,16,4
900539,320675,2023-08-28 00:59:59,Fraud,High,14,3
900540,323652,2025-04-27 07:30:09,App,High,15,1
900541,309370,2023-02-07 15:10:10,Loan,Low,15,3
900542,300774,2023-04-10 18:31:20,Transaction,Low,0,5
900543,321312,2024-05-11 11:58:50,Fraud,Critical,7,2
900544,313031,2023-12-25 07:06:46,Loan,Medium,14,5
900545,305966,2025-05-19 16:16:51,Fraud,Critical,15,2
900546,333354,2024-12-06 07:25:16,App,Low,16,4
900547,335612,2025-12-26 19:27:57,Loan,High,5,4
900548,332876,2025-04-02 06:49:17,Loan,Critical,7,2
900549,336613,2023-09-28 20:44:07,Card,Medium,16,2
900550,323069,2024-06-06 02:03:21,Service,Low,6,1
900551,326875,2024-01-27 18:48:41,Service,Medium,6,3
900552,307907,2023-09-08 23:50:06,Card,High,17,1
900553,313479,2023-03-31 02:08:45,Card,Critical,10,5
900554,306550,2025-04-15 16:59:18,Card,High,7,3
900555,301714,2023-12-24 00:04:49,Transaction,Medium,6,3
900556,338739,2023-09-17 13:33:44,Fraud,Medium,9,3
900557,319564,2023-08-25 14:50:45,App,High,0,4
900558,305137,2025-11-02 15:31:20,Transaction,Critical,12,4
900559,325987,2023-08-20 08:01:52,Fraud,Critical,1,5
900560,331293,2024-12-07 06:10:23,App,Critical,12,4
900561,333099,2023-07-19 18:16:29,Card,Low,19,4
900562,310878,2024-03-19 15:06:21,App,Medium,17,3
900563,309682,2025-04-24 21:49:32,Card,High,19,3
900564,321577,2023-05-06 14:25:16,Service,Medium,6,1
900565,315314,2023-10-20 14:14:38,Card,Critical,6,5
900566,306196,2024-08-11 16:11:36,Transaction,Medium,15,5
900567,307674,2025-01-19 06:44:48,Fraud,Low,11,4
900568,327097,2023-07-17 09:59:31,Card,Critical,14,1
900569,337156,2025-02-26 04:49:12,Loan,High,10,2
900570,302525,2025-06-24 03:22:23,Fraud,Medium,5,4
900571,315727,2023-01-19 21:48:33,Transaction,Low,14,5
900572,308504,2024-09-15 05:43:51,Transaction,Critical,13,1
900573,326021,2024-07-30 16:07:59,App,Medium,16,3
900574,333944,2025-03-13 11:26:06,Fraud,Medium,4,4
900575,316339,2023-10-23 15:38:19,Service,High,15,3
900576,318416,2024-11-27 14:44:55,Loan,High,11,1
900577,327212,2023-09-17 12:56:27,App,Medium,8,3
900578,333119,2024-06-04 03:51:17,Card,Medium,3,2
900579,313242,2025-11-30 22:07:56,Loan,Low,13,3
900580,322296,2023-07-22 03:20:33,Transaction,Medium,8,3
900581,336061,2023-03-04 10:55:58,Card,Critical,12,5
900582,321758,2025-02-26 00:05:09,Card,Critical,19,1
900583,330633,2023-08-29 05:49:21,Transaction,Critical,0,4
900584,338715,2024-05-14 19:27:30,Fraud,Low,4,1
900585,336050,2025-02-18 07:51:45,Service,Medium,4,4
900586,328106,2024-04-15 07:38:31,App,Medium,11,5
900587,314217,2025-08-06 21:38:30,Service,High,2,4
900588,337881,2024-02-17 04:04:00,Fraud,Low,11,1
900589,324707,2024-07-15 03:19:23,App,Low,7,4
900590,301354,2023-06-02 08:31:42,Service,Medium,14,2
900591,306347,2023-08-03 14:45:18,Fraud,Low,16,3
900592,337106,2023-01-17 02:24:16,Transaction,High,5,3
900593,313663,2024-02-17 16:31:03,Transaction,Low,3,2
900594,336976,2023-04-26 06:14:17,Loan,Low,8,2
900595,309606,2025-02-05 11:55:58,Transaction,High,17,3
900596,330596,2023-04-26 03:49:46,Fraud,Critical,15,5
900597,308242,2025-07-08 18:28:45,Card,Low,5,5
900598,307495,2024-03-22 18:33:01,Card,Critical,7,5
900599,302350,2024-05-03 08:15:59,Fraud,Low,17,1
900600,335897,2024-10-26 18:07:30,Service,Low,19,2
900601,312440,2023-06-10 06:52:22,Fraud,Low,0,5
900602,337531,2025-06-25 13:17:49,Transaction,Low,18,3
900603,329837,2024-01-14 05:36:57,Service,Low,3,4
900604,338294,2024-04-05 01:40:16,Loan,Low,3,1
900605,327573,2023-01-13 18:03:32,Transaction,High,13,5
900606,313747,2023-09-13 17:30:24,Card,Low,11,5
900607,312421,2025-12-10 20:30:29,Fraud,Critical,11,2
900608,339520,2025-01-03 05:38:33,Loan,Critical,6,4
900609,308276,2023-10-11 01:27:08,Transaction,Medium,1,2
900610,335844,2024-10-19 19:37:09,Card,Low,3,3
900611,320537,2024-03-29 01:34:07,Transaction,Critical,10,4
900612,330938,2025-06-19 19:07:30,Loan,Medium,14,2
900613,322391,2025-04-29 10:39:11,App,High,4,3
900614,337657,2024-09-08 23:21:33,Fraud,Critical,13,1
900615,317405,2025-05-31 18:54:54,Fraud,Low,0,3
900616,337736,2023-04-14 09:33:46,Loan,Medium,9,5
900617,312371,2024-10-10 05:38:25,Loan,Low,13,1
900618,334122,2023-08-24 06:30:22,Fraud,Medium,4,3
900619,319772,2023-09-21 13:52:35,Card,Medium,16,5
900620,310821,2025-12-17 19:57:29,Card,Low,11,1
900621,307565,2025-09-19 12:52:11,App,Medium,4,2
900622,306042,2025-06-16 01:06:15,Loan,Low,6,3
900623,301229,2024-04-28 10:14:18,Card,Medium,13,4
900624,325593,2023-04-29 00:01:53,Loan,Low,12,1
900625,339237,2023-03-14 20:37:04,Loan,Critical,6,2
900626,317796,2023-04-15 02:24:14,Fraud,Low,4,3
900627,332780,2025-10-14 19:49:52,App,Low,8,1
900628,311205,2025-02-14 08:41:34,App,Critical,11,4
900629,314089,2023-01-11 11:23:16,Fraud,Low,15,3
900630,306184,2025-12-15 13:53:05,Card,Critical,10,3
900631,334076,2024-06-20 19:39:33,Fraud,Critical,17,1
900632,329578,2023-12-11 09:22:29,Loan,Low,3,4
900633,302433,2023-01-25 13:46:31,Service,Medium,11,5
900634,315465,2024-03-08 04:40:28,Loan,Medium,1,1
900635,331207,2023-02-13 17:39:29,Card,Critical,14,4
900636,322297,2025-05-26 15:46:09,Card,Critical,11,3
900637,312866,2025-12-18 23:44:19,Transaction,Critical,18,4
900638,332080,2025-08-06 14:51:03,Service,Low,11,1
900639,304904,2023-06-28 12:29:44,Transaction,High,12,4
900640,305148,2024-11-14 22:36:51,Loan,Critical,13,5
900641,307701,2025-02-13 14:25:39,Card,Medium,18,3
900642,303598,2025-02-12 04:29:51,Loan,Medium,15,1
900643,331016,2025-04-02 23:13:59,Loan,Low,4,2
900644,335500,2023-03-10 14:46:55,Transaction,Low,18,2
900645,327384,2023-09-23 00:09:03,Card,Critical,8,1
900646,327138,2023-05-17 06:26:35,App,Low,1,1
900647,323698,2023-11-20 04:36:12,Fraud,Medium,5,2
900648,339734,2024-01-29 08:35:55,Service,Medium,4,4
900649,320603,2023-04-05 03:21:33,App,Critical,0,1
900650,320270,2024-08-03 22:52:39,Fraud,Medium,18,2
900651,323489,2024-06-02 18:45:22,Loan,Critical,14,5
900652,339598,2024-08-20 11:12:51,Service,Medium,15,2
900653,311284,2025-05-31 10:41:41,Card,High,13,4
900654,316250,2025-06-02 11:55:53,Service,Medium,14,2
900655,328470,2025-03-26 07:09:23,App,Medium,4,2
900656,331894,2025-09-25 21:21:05,Card,High,19,2
900657,322286,2024-04-30 07:02:31,Transaction,Critical,14,4
900658,300840,2023-02-26 19:48:13,Card,High,14,5
900659,332137,2025-09-08 04:30:38,Loan,Low,1,1
900660,315647,2025-05-15 07:28:13,Fraud,High,17,5
900661,328478,2025-04-04 01:39:03,Transaction,High,7,2
900662,322397,2025-05-08 06:43:53,Loan,High,0,2
900663,314138,2024-02-14 19:02:42,Service,Low,0,2
900664,316875,2023-10-28 13:51:35,Transaction,Medium,18,4
900665,321340,2023-08-01 19:25:14,Card,Critical,14,2
900666,327416,2025-11-05 21:16:34,Transaction,Low,9,2
900667,325037,2024-01-14 11:36:10,App,Low,10,4
900668,334988,2023-06-30 19:24:55,Service,Medium,8,3
900669,307577,2024-12-15 15:32:01,Card,Low,16,5
900670,311416,2024-11-01 17:35:58,App,Medium,0,1
900671,326639,2024-04-17 05:21:54,App,Critical,6,3
900672,313483,2025-01-25 02:07:40,Transaction,High,9,5
900673,309027,2023-03-19 12:21:41,App,Medium,11,2
900674,327211,2023-10-24 02:30:29,Card,High,15,5
900675,300440,2024-11-19 07:25:32,App,Critical,17,4
900676,332883,2023-07-26 03:06:09,Card,Low,9,4
900677,332763,2024-04-01 01:34:31,Transaction,High,3,4
900678,300787,2023-06-23 03:30:30,App,Low,17,3
900679,334198,2024-06-02 16:05:44,Transaction,Medium,13,5
900680,309533,2025-06-08 00:27:00,Transaction,High,9,4
900681,300545,2023-02-22 01:07:06,Service,Critical,3,4
900682,308898,2025-09-23 00:07:57,App,Medium,15,5
900683,334471,2024-02-27 11:32:45,Service,Medium,7,1
900684,331487,2024-12-19 05:35:47,App,Low,13,3
900685,317591,2024-04-16 08:31:20,Card,Low,11,1
900686,305667,2025-01-11 18:26:17,Service,Medium,10,3
900687,310802,2025-11-15 09:21:37,Service,Critical,0,4
900688,339850,2025-08-15 11:17:35,Loan,Critical,4,5
900689,326190,2024-10-21 19:06:55,Service,Medium,17,4
900690,310753,2024-12-22 07:12:34,Fraud,Medium,19,5
900691,335302,2024-04-14 19:38:38,Fraud,Low,7,2
900692,333318,2023-06-11 14:50:06,Transaction,Low,12,3
900693,309136,2023-10-04 05:29:51,Transaction,Critical,0,3
900694,313952,2024-12-28 04:28:25,App,Low,8,5
900695,336179,2023-01-17 20:17:42,Loan,Critical,12,5
900696,338221,2024-08-23 22:12:56,App,Medium,7,1
900697,321586,2023-12-01 01:29:49,Transaction,High,9,3
900698,313730,2025-02-15 08:23:15,Service,Critical,5,4
900699,309504,2023-09-03 08:04:28,Fraud,Medium,15,5
900700,332271,2023-04-20 05:50:57,Service,Critical,19,1
900701,328983,2024-11-05 16:56:30,Card,Low,16,1
900702,323389,2024-02-09 06:44:52,App,High,7,3
900703,324373,2024-01-23 15:42:37,Loan,Critical,7,1
900704,339039,2023-12-04 18:42:24,Card,Low,0,5
900705,333914,2024-05-27 21:48:55,Loan,Critical,10,4
900706,335707,2024-02-08 03:01:47,App,High,6,5
900707,302254,2024-12-07 11:02:33,Service,Low,7,4
900708,318885,2025-07-11 18:10:59,Loan,Critical,11,5
900709,325418,2024-10-19 18:12:11,Card,Critical,16,1
900710,320814,2023-08-27 14:30:27,Fraud,High,10,1
900711,321811,2023-04-08 14:41:05,Card,Medium,12,5
900712,317183,2023-11-30 10:49:50,App,Low,3,2
900713,338591,2025-09-29 13:02:13,App,Medium,11,5
900714,320474,2024-04-21 21:43:20,Loan,High,14,3
900715,333871,2024-04-01 02:40:12,Fraud,Medium,14,1
900716,328405,2023-09-22 16:58:27,Loan,High,5,4
900717,315424,2023-01-28 16:02:07,Transaction,Critical,11,3
900718,310441,2023-07-20 12:44:56,Transaction,Critical,0,1
900719,330316,2024-07-23 18:08:04,Card,Low,9,3
900720,323075,2023-06-29 22:10:56,App,Medium,6,5
900721,301870,2023-02-20 21:10:38,App,Critical,1,4
900722,321713,2024-07-12 20:59:09,Fraud,High,9,2
900723,305303,2023-12-07 10:34:10,Fraud,Critical,17,2
900724,334200,2025-01-11 22:18:12,Card,Low,13,5
900725,334904,2024-05-27 08:06:31,Card,Critical,12,3
900726,335244,2025-03-13 07:14:15,App,High,12,3
900727,302648,2023-04-09 18:53:25,App,Low,18,4
900728,323928,2025-01-24 11:05:11,Fraud,Low,6,1
900729,319215,2024-04-25 10:37:02,Fraud,Medium,8,4
900730,322762,2024-12-08 15:35:38,Fraud,Low,12,4
900731,301136,2025-08-19 13:16:21,Card,Low,16,2
900732,305470,2024-04-10 22:53:13,Transaction,Critical,4,4
900733,302947,2025-09-17 12:28:11,Service,Critical,17,1
900734,327995,2024-11-20 04:38:47,App,Critical,11,5
900735,323658,2023-07-11 14:32:05,Card,Critical,0,3
900736,305092,2025-03-11 14:07:27,Loan,Medium,10,5
900737,309562,2025-03-25 04:27:08,App,High,4,5
900738,311032,2024-01-02 13:09:53,App,Medium,10,1
900739,336208,2023-12-23 08:27:49,App,Critical,5,2
900740,300019,2025-03-15 21:04:32,Card,Low,19,3
900741,300654,2025-10-26 07:36:47,Loan,Low,8,4
900742,300181,2023-05-09 08:05:43,Card,High,12,1
900743,331489,2025-02-18 09:52:35,Card,High,18,1
900744,310284,2023-06-27 11:35:43,Fraud,Critical,18,5
900745,300088,2023-11-08 18:23:14,Card,Critical,14,4
900746,325212,2023-03-14 14:23:52,Loan,Critical,11,1
900747,300039,2023-01-08 22:15:44,Service,Critical,14,5
900748,304611,2024-02-05 16:54:53,App,Medium,19,4
900749,316519,2023-04-28 01:57:02,Card,High,3,1
900750,317865,2024-02-20 23:44:52,App,High,1,3
900751,302819,2023-04-17 05:15:23,Transaction,Low,4,2
900752,304184,2024-05-18 19:53:15,Fraud,Critical,6,4
900753,310546,2025-04-03 04:15:48,Loan,Low,0,5
900754,312580,2025-11-11 10:50:54,Card,Medium,14,5
900755,337829,2025-12-10 03:03:28,Loan,Medium,8,3
900756,327543,2023-10-01 20:20:19,Service,Critical,2,5
900757,307503,2023-08-10 17:03:11,Loan,High,11,2
900758,307536,2025-03-22 02:51:10,App,Critical,16,5
900759,330010,2025-04-11 20:25:12,Transaction,Low,1,3
900760,336795,2023-09-12 12:06:51,Loan,Low,11,4
900761,335188,2024-03-08 15:30:29,Card,Medium,10,1
900762,328151,2025-01-07 07:34:09,Service,Medium,0,5
900763,321959,2023-12-09 17:21:34,Transaction,Medium,13,4
900764,308964,2025-08-17 16:32:40,Service,Critical,10,1
900765,320173,2023-12-16 06:45:56,Card,Low,14,4
900766,329532,2024-02-06 09:52:24,Card,High,9,2
900767,331235,2025-07-07 06:24:19,Transaction,Medium,0,1
900768,338105,2023-02-24 23:47:05,Service,Medium,10,4
900769,325925,2024-10-21 11:55:27,Service,Medium,19,5
900770,337575,2023-02-16 10:49:18,Transaction,Medium,13,5
900771,306218,2025-05-08 07:31:20,Service,Low,7,3
900772,319581,2024-06-07 13:47:41,Card,Medium,6,4
900773,312735,2025-01-19 22:02:34,Loan,Medium,0,2
900774,311018,2023-11-13 01:36:27,App,Low,14,5
900775,305758,2023-09-20 22:57:53,App,Medium,0,1
900776,304006,2023-10-15 14:58:38,Transaction,Critical,5,4
900777,339681,2023-05-08 08:16:56,App,High,2,4
900778,334816,2025-11-26 14:34:09,Loan,High,16,1
900779,306513,2025-04-19 04:13:08,Transaction,Medium,11,2
900780,310266,2023-11-26 16:23:29,Fraud,High,0,5
900781,303134,2024-12-22 23:14:54,Fraud,High,17,4
900782,307285,2025-06-15 06:43:43,Service,High,15,5
900783,326450,2023-08-19 14:42:47,Loan,Low,1,5
900784,304506,2023-05-12 01:00:49,Service,Critical,1,1
900785,300556,2023-10-31 15:47:27,App,Critical,3,3
900786,328822,2024-12-31 23:55:21,App,High,6,2
900787,309229,2023-04-02 00:51:24,Transaction,Critical,16,1
900788,301247,2024-10-27 21:32:35,App,High,8,2
900789,312129,2023-02-06 18:03:32,Fraud,Low,12,2
900790,333456,2025-07-05 01:48:44,Loan,Critical,1,5
900791,304161,2023-03-22 04:40:44,App,High,14,2
900792,310631,2023-12-27 01:19:26,Fraud,Low,7,3
900793,319927,2024-07-27 14:28:06,Loan,Critical,7,1
900794,314770,2025-09-02 05:40:22,Card,High,7,3
900795,318454,2024-05-05 21:47:08,Fraud,High,13,4
900796,317934,2024-11-19 19:18:37,Loan,High,12,5
900797,319719,2025-03-17 10:26:53,App,Low,6,1
900798,336142,2024-04-10 09:27:02,Card,Medium,16,4
900799,305215,2023-04-16 02:26:15,Fraud,High,11,1
900800,339628,2024-06-27 14:56:19,Loan,Low,6,2
900801,300650,2023-09-08 04:21:50,Fraud,High,2,4
900802,321436,2024-07-21 05:00:43,App,High,19,3
900803,301995,2024-01-13 12:44:08,Card,Critical,17,3
900804,322593,2024-04-06 23:26:50,Fraud,Critical,12,5
900805,304061,2023-11-05 15:46:26,Loan,High,6,2
900806,330308,2024-05-02 22:24:40,Loan,Critical,11,5
900807,308648,2024-02-27 21:26:53,Service,Critical,7,2
900808,335858,2025-06-08 15:12:36,Loan,Medium,13,1
900809,317061,2024-06-19 16:45:12,App,Low,13,5
900810,329511,2025-07-22 05:19:38,Card,Medium,1,3
900811,326768,2023-01-03 00:50:04,Card,High,9,4
900812,315712,2024-04-17 00:27:49,Loan,High,9,3
900813,317016,2025-01-22 17:01:58,Service,Critical,3,3
900814,333474,2023-08-26 13:04:50,Loan,High,16,2
900815,305689,2025-09-13 17:57:45,Transaction,High,0,4
900816,312140,2024-09-28 13:20:38,Fraud,High,4,1
900817,308518,2024-07-23 17:58:33,Transaction,Critical,10,3
900818,324362,2023-03-01 10:13:14,Service,Medium,17,2
900819,310279,2025-04-16 13:46:39,Card,Low,7,2
900820,328357,2024-11-28 11:57:54,Fraud,Medium,4,2
900821,318175,2025-02-22 19:39:34,Fraud,High,18,4
900822,329183,2023-11-06 22:36:14,Card,Medium,1,2
900823,301835,2024-11-29 08:46:25,Service,High,6,3
900824,330298,2025-08-09 23:24:08,App,Medium,17,3
900825,327662,2024-03-02 02:22:53,Loan,Medium,1,1
900826,322400,2025-12-23 13:56:22,Service,High,10,2
900827,322050,2025-04-17 14:38:47,Transaction,Critical,4,3
900828,312293,2024-11-05 12:27:33,Transaction,Medium,17,2
900829,307587,2023-11-08 05:25:33,Transaction,Low,19,1
900830,316710,2023-11-11 08:12:27,Transaction,Medium,2,4
900831,336877,2025-12-06 09:36:35,Transaction,High,5,2
900832,300967,2024-06-25 03:57:32,Service,Medium,19,5
900833,321628,2025-04-07 00:04:34,Loan,Low,16,2
900834,304406,2024-05-28 03:40:58,Service,High,7,5
900835,334031,2025-04-25 20:53:27,Service,Medium,11,2
900836,300537,2025-04-10 09:33:26,Transaction,Critical,0,2
900837,311612,2024-06-01 18:19:21,Loan,High,0,5
900838,323123,2025-02-27 04:31:55,Transaction,Critical,17,4
900839,303219,2023-01-04 07:33:19,Card,Medium,2,3
900840,314162,2025-08-18 13:27:20,App,Low,19,4
900841,336700,2025-12-11 17:46:59,Card,Low,13,3
900842,335581,2023-03-04 05:36:00,Loan,Critical,17,4
900843,302235,2023-12-23 08:17:36,Card,High,19,2
900844,326340,2023-10-13 13:06:33,Fraud,Low,7,2
900845,330986,2024-08-05 11:05:12,Card,Critical,11,4
900846,322026,2024-07-22 12:07:52,Card,Low,11,4
900847,312873,2023-05-04 05:34:53,Service,Medium,6,2
900848,334989,2024-10-03 00:41:30,Loan,High,0,4
900849,309431,2023-01-06 10:51:19,Card,Medium,7,3
900850,334150,2025-07-29 12:53:12,Fraud,Low,15,2
900851,306228,2025-04-14 13:26:40,App,Medium,14,4
900852,326938,2023-10-21 00:36:41,App,Critical,14,2
900853,311254,2024-05-31 01:50:46,Fraud,Medium,13,3
900854,321363,2025-08-21 09:34:33,Service,Low,6,1
900855,314469,2025-07-29 13:38:25,Card,High,12,2
900856,306798,2024-08-28 19:49:12,Service,Medium,12,5
900857,315581,2023-09-22 08:07:38,Transaction,High,18,5
900858,327156,2024-09-15 21:31:02,Service,Critical,0,3
900859,334949,2023-12-07 17:43:02,Card,Medium,6,1
900860,308381,2023-06-28 15:56:26,App,Critical,15,5
900861,323401,2025-11-08 12:37:14,Fraud,Critical,12,2
900862,316720,2023-01-24 23:58:09,Card,Medium,4,2
900863,309979,2024-08-04 17:03:06,App,High,16,4
900864,324906,2025-12-02 10:31:38,Loan,Medium,9,2
900865,306038,2025-08-06 12:57:01,App,Low,6,5
900866,309765,2025-12-11 14:35:52,Service,Critical,8,3
900867,304027,2023-09-28 10:58:25,Service,High,6,4
900868,325994,2023-03-01 09:08:53,Loan,Low,17,3
900869,303680,2024-08-31 13:38:55,Service,Low,0,3
900870,309613,2023-12-26 06:36:31,Service,Medium,13,2
900871,339532,2025-03-28 11:14:17,Fraud,Medium,16,3
900872,334952,2024-03-21 14:57:36,Fraud,High,15,1
900873,339617,2025-10-03 23:27:10,Card,High,1,2
900874,316545,2024-05-19 01:10:25,Fraud,Medium,4,2
900875,330944,2023-05-31 19:30:03,Transaction,Critical,13,5
